"date","time","group","subject","blockcode","blocknum","trialcode","trialnum","response","correct","latency","stimulusnumber1","stimulusitem1","expressions.da","expressions.db","expressions.d","expressions.percentcorrect"
"121516","10:23:12","19","19","compatibletest1","3","targetBright","7","23","1","792","5","bm23_nc.jpg","-1.6310390885188275067","","-0.8155195442594137534","100"
"121516","10:23:12","19","19","compatibletest1","3","attributeB","8","23","1","929","5","Terrible","-1.6780407257360989703","","-0.8390203628680494852","100"
"121516","10:23:12","19","19","compatibletest1","3","targetBright","9","23","1","926","2","bf23_nc.jpg","-1.7142002114245766808","","-0.8571001057122883404","100"
"121516","10:23:12","19","19","compatibletest1","3","attributeA","10","18","1","738","5","Glorious","-1.7236497322978943103","","-0.8618248661489471552","100"
"121516","10:23:12","19","19","compatibletest1","3","targetAleft","11","18","1","798","4","wm1_nc.jpg","-1.741013517702126645","","-0.8705067588510633225","100"
"121516","10:23:12","19","19","compatibletest1","3","attributeA","12","18","1","743","6","Pleasure","-1.75032714548948376","","-0.87516357274474188","100"
"121516","10:23:12","19","19","compatibletest1","3","targetBright","13","23","1","837","5","bm23_nc.jpg","-1.767227087497806215","","-0.8836135437489031075","100"
"121516","10:23:12","19","19","compatibletest1","3","attributeB","14","23","1","1070","2","Agony","-1.7781642452368955354","","-0.8890821226184477677","100"
"121516","10:23:12","19","19","compatibletest1","3","targetBright","15","23","1","824","1","bf14_nc.jpg","-1.7898118148643229475","","-0.8949059074321614737","100"
"121516","10:23:12","19","19","compatibletest1","3","attributeB","16","23","1","821","4","Nasty","-1.8001355441319584205","","-0.9000677720659792103","100"
"121516","10:23:12","19","19","compatibletest1","3","targetAleft","17","18","1","680","3","wf6_nc.jpg","-1.7978947026850051749","","-0.8989473513425025875","100"
"121516","10:23:12","19","19","compatibletest1","3","attributeB","18","23","1","762","6","Horrible","-1.8040140233027104344","","-0.9020070116513552172","100"
"121516","10:23:12","19","19","compatibletest1","3","targetBright","19","23","1","1116","2","bf23_nc.jpg","-1.8046308701261026819","","-0.9023154350630513409","100"
"121516","10:23:12","19","19","compatibletest1","3","attributeA","20","18","1","571","1","Joy","-1.7896574605514592449","","-0.8948287302757296224","100"
"121516","10:23:12","19","19","compatibletest1","3","targetAleft","21","18","1","601","6","wm6_nc.jpg","-1.7811641687683543722","","-0.8905820843841771861","100"
"121516","10:23:12","19","19","compatibletest2","5","attributeA","1","18","1","1134","8","Wonderful","-1.7811641687683543722","","-0.8905820843841771861","100"
"121516","10:23:12","19","19","compatibletest2","5","targetBright","2","23","1","1652","4","bm14_nc.jpg","-1.7811641687683543722","-1.325533084186551136","-1.5533486264774527541","100"
"121516","10:23:12","19","19","compatibletest2","5","attributeA","3","18","1","791","4","Love","-1.7811641687683543722","-1.4041992457832852548","-1.5926817072758199245","100"
"121516","10:23:12","19","19","compatibletest2","5","targetAleft","4","18","1","759","1","wf2_nc.jpg","-1.7811641687683543722","-1.4435576732457711113","-1.6123609210070628528","100"
"121516","10:23:12","19","19","compatibletest2","5","attributeB","5","23","1","1010","7","Failure","-1.7811641687683543722","-1.5313539466909864561","-1.6562590577296703032","100"
"121516","10:23:12","19","19","compatibletest2","5","targetAleft","6","18","1","750","5","wm4_nc.jpg","-1.7811641687683543722","-1.5478491867467478738","-1.664506677757551234","100"
"121516","10:23:12","19","19","compatibletest2","5","attributeB","7","23","1","617","5","Terrible","-1.7811641687683543722","-1.5317763329873246292","-1.6564702508778395007","100"
"121516","10:23:12","19","19","compatibletest2","5","targetBright","8","23","1","726","6","bm56_nc.jpg","-1.7811641687683543722","-1.550043290409201191","-1.6656037295887777816","100"
"121516","10:23:12","19","19","compatibletest2","5","attributeB","9","23","1","871","4","Nasty","-1.7811641687683543722","-1.5860851329390581732","-1.6836246508537062727","100"
"121516","10:23:12","19","19","compatibletest2","5","targetAleft","10","18","1","583","2","wf3_nc.jpg","-1.7811641687683543722","-1.5736308848008819794","-1.6773975267846181758","100"
"121516","10:23:12","19","19","compatibletest2","5","attributeA","11","18","1","676","3","Laughter","-1.7811641687683543722","-1.5830736041763233679","-1.6821188864723388701","100"
"121516","10:23:12","19","19","compatibletest2","5","targetBright","12","23","1","648","3","bf56_nc.jpg","-1.7811641687683543722","-1.5889295932876690287","-1.6850468810280117005","100"
"121516","10:23:12","19","19","compatibletest2","5","attributeB","13","23","1","659","1","Evil","-1.7811641687683543722","-1.5971531660260411822","-1.6891586673971978882","100"
"121516","10:23:12","19","19","compatibletest2","5","targetAleft","14","18","1","575","3","wf6_nc.jpg","-1.7811641687683543722","-1.5939994842309823664","-1.6875818264996684803","100"
"121516","10:23:12","19","19","compatibletest2","5","attributeA","15","18","1","572","1","Joy","-1.7811641687683543722","-1.5923968316833176928","-1.6867805002258360325","100"
"121516","10:23:12","19","19","compatibletest2","5","targetBright","16","23","1","675","5","bm23_nc.jpg","-1.7811641687683543722","-1.6039704714786278128","-1.6925673201234912035","100"
"121516","10:23:12","19","19","compatibletest2","5","attributeA","17","18","1","619","7","Peace","-1.7811641687683543722","-1.6096232676438204656","-1.6953937182060874189","100"
"121516","10:23:12","19","19","compatibletest2","5","targetAleft","18","18","1","703","1","wf2_nc.jpg","-1.7811641687683543722","-1.6225059660575682496","-1.701835067412961422","100"
"121516","10:23:12","19","19","compatibletest2","5","attributeB","19","23","1","950","2","Agony","-1.7811641687683543722","-1.6381142860487332147","-1.7096392274085436824","100"
"121516","10:23:12","19","19","compatibletest2","5","targetBright","20","23","0","1205","6","bm56_nc.jpg","-1.7811641687683543722","-1.6346139097628413772","-1.7078890392655978747","97.5"
"121516","10:23:12","19","19","compatibletest2","5","attributeB","21","23","1","1281","8","Hurt","-1.7811641687683543722","-1.6269727324486904507","-1.7040684506085224115","97.5609756097560989474"
"121516","10:23:12","19","19","compatibletest2","5","targetBright","22","23","1","1098","2","bf23_nc.jpg","-1.7811641687683543722","-1.6371260833782061983","-1.7091451260732801742","97.619047619047620401"
"121516","10:23:12","19","19","compatibletest2","5","attributeA","23","18","1","654","2","Happy","-1.7811641687683543722","-1.6398911813002685633","-1.7105276750343114678","97.6744186046511515542"
"121516","10:23:12","19","19","compatibletest2","5","targetAleft","24","18","1","811","6","wm6_nc.jpg","-1.7811641687683543722","-1.6510470271309611867","-1.7161055979496577795","97.7272727272727337322"
"121516","10:23:12","19","19","compatibletest2","5","attributeB","25","23","1","729","3","Awful","-1.7811641687683543722","-1.6582840324294243484","-1.7197241005988894713","97.7777777777777714618"
"121516","10:23:12","19","19","compatibletest2","5","targetAleft","26","18","1","669","5","wm4_nc.jpg","-1.7811641687683543722","-1.6619058323348459005","-1.7215350005516001364","97.8260869565217348054"
"121516","10:23:12","19","19","compatibletest2","5","attributeA","27","18","1","782","8","Wonderful","-1.7811641687683543722","-1.6708022617019333556","-1.7259832152351437529","97.8723404255319167078"
"121516","10:23:12","19","19","compatibletest2","5","targetAleft","28","18","1","795","2","wf3_nc.jpg","-1.7811641687683543722","-1.6796035009520742243","-1.7303838348602142982","97.9166666666666571928"
"121516","10:23:12","19","19","compatibletest2","5","attributeB","29","23","1","646","6","Horrible","-1.7811641687683543722","-1.6814357015225929182","-1.7312999351454736452","97.9591836734693828248"
"121516","10:23:12","19","19","compatibletest2","5","targetAleft","30","18","1","653","4","wm1_nc.jpg","-1.7811641687683543722","-1.6838492153156314757","-1.7325066920419929239","98"
"121516","10:23:12","19","19","compatibletest2","5","attributeA","31","18","1","659","6","Pleasure","-1.7811641687683543722","-1.6866947757455685863","-1.7339294722569613683","98.0392156862745025592"
"121516","10:23:12","19","19","compatibletest2","5","targetAleft","32","18","1","560","1","wf2_nc.jpg","-1.7811641687683543722","-1.683312548769319017","-1.7322383587688365836","98.0769230769230659917"
"121516","10:23:12","19","19","compatibletest2","5","attributeB","33","23","1","690","7","Failure","-1.7811641687683543722","-1.6878848997061297599","-1.734524534237241955","98.1132075471698072988"
"121516","10:23:12","19","19","compatibletest2","5","targetBright","34","23","1","879","4","bm14_nc.jpg","-1.7811641687683543722","-1.6958567026899731278","-1.738510435729163639","98.1481481481481523588"
"121516","10:23:12","19","19","compatibletest2","5","attributeB","35","23","1","680","1","Evil","-1.7811641687683543722","-1.6995797798120053645","-1.7403719742901797574","98.1818181818181869858"
"121516","10:23:12","19","19","compatibletest2","5","targetBright","36","23","1","562","1","bf14_nc.jpg","-1.7811641687683543722","-1.6969729933710770986","-1.7390685810697157354","98.2142857142857081953"
"121516","10:23:12","19","19","compatibletest2","5","attributeA","37","18","1","1665","5","Glorious","-1.7811641687683543722","-1.6412561752454120079","-1.7112101720068833011","98.2456140350877120682"
"121516","10:23:12","19","19","compatibletest2","5","targetBright","38","23","1","867","3","bf56_nc.jpg","-1.7811641687683543722","-1.649173968134498125","-1.7151690684514262486","98.2758620689655089109"
"121516","10:23:12","19","19","compatibletest2","5","attributeA","39","18","1","515","6","Pleasure","-1.7811641687683543722","-1.6437001062675844487","-1.7124321375179694105","98.3050847457627128279"
"121516","10:23:12","19","19","compatibletest2","5","targetBright","40","23","1","661","1","bf14_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","targetincompatiblepractice","6","targetAright","2","23","1","1012","2","wf3_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","targetincompatiblepractice","6","targetBleft","3","18","1","871","4","bm14_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","targetincompatiblepractice","6","targetAright","4","23","1","1313","3","wf6_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","targetincompatiblepractice","6","targetBleft","5","18","1","968","3","bf56_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","targetincompatiblepractice","6","targetBleft","6","18","1","646","6","bm56_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","targetincompatiblepractice","6","targetAright","7","23","1","720","4","wm1_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","targetincompatiblepractice","6","targetAright","8","23","1","665","6","wm6_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","targetincompatiblepractice","6","targetBleft","9","18","1","517","5","bm23_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","targetincompatiblepractice","6","targetAright","10","23","1","640","5","wm4_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","targetincompatiblepractice","6","targetBleft","11","18","1","735","2","bf23_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","targetincompatiblepractice","6","targetAright","12","23","1","574","6","wm6_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","targetincompatiblepractice","6","targetBleft","13","18","1","794","5","bm23_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","targetincompatiblepractice","6","targetBleft","14","18","1","611","3","bf56_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","targetincompatiblepractice","6","targetBleft","15","18","1","520","2","bf23_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","targetincompatiblepractice","6","targetAright","16","23","1","571","2","wf3_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","targetincompatiblepractice","6","targetAright","17","23","1","784","4","wm1_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","targetincompatiblepractice","6","targetBleft","18","18","1","852","1","bf14_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","targetincompatiblepractice","6","targetAright","19","23","1","994","5","wm4_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","targetincompatiblepractice","6","targetBleft","20","18","1","809","6","bm56_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","targetincompatiblepractice","6","targetAright","21","23","1","696","3","wf6_nc.jpg","-1.7811641687683543722","-1.6465640135167154412","-1.7138640911425349067","98.3333333333333285964"
"121516","10:23:12","19","19","incompatibletest1","7","attributeA","2","18","1","1058","7","Peace","0.9470508450141508217","-1.6465640135167154412","-0.3497565842512823098","98.3606557377049171009"
"121516","10:23:12","19","19","incompatibletest1","7","targetAright","3","23","1","641","1","wf2_nc.jpg","-0.016079486680247633","-1.6465640135167154412","-0.8313217500984815267","98.387096774193551596"
"121516","10:23:12","19","19","incompatibletest1","7","attributeA","4","18","1","712","2","Happy","-0.2518411087882421739","-1.6465640135167154412","-0.9492025611524788076","98.4126984126984041268"
"121516","10:23:12","19","19","incompatibletest1","7","targetAright","5","23","1","699","6","wm6_nc.jpg","-0.3885058926573018989","-1.6465640135167154412","-1.0175349530870085868","98.4375"
"121516","10:23:12","19","19","incompatibletest1","7","attributeA","6","18","0","1596","8","Wonderful","0.3651152878741737995","-1.6465640135167154412","-0.6407243628212708764","96.9230769230769197975"
"121516","10:23:12","19","19","incompatibletest1","7","targetBleft","7","18","1","1277","4","bm14_nc.jpg","0.5726195561592208882","-1.6465640135167154412","-0.5369722286787472765","96.9696969696969688357"
"121516","10:23:12","19","19","incompatibletest1","7","attributeB","8","23","1","1023","6","Horrible","0.5964265036522394814","-1.6465640135167154412","-0.5250687549322379244","97.0149253731343321761"
"121516","10:23:12","19","19","incompatibletest1","7","targetBleft","9","18","1","906","5","bm23_nc.jpg","0.5609568815116682261","-1.6465640135167154412","-0.5428035660025236631","97.0588235294117680496"
"121516","10:23:12","19","19","incompatibletest1","7","attributeB","10","23","1","1944","4","Nasty","0.7805159963853594007","-1.6465640135167154412","-0.4330240085656780202","97.1014492753623130739"
"121516","10:23:12","19","19","incompatibletest1","7","targetBleft","11","18","1","651","3","bf56_nc.jpg","0.6434425887131272059","-1.6465640135167154412","-0.5015607124017941176","97.1428571428571387969"
"121516","10:23:12","19","19","incompatibletest1","7","attributeA","12","18","1","992","5","Glorious","0.6371825335007518243","-1.6465640135167154412","-0.504690740007981864","97.1830985915492959748"
"121516","10:23:12","19","19","incompatibletest1","7","targetAright","13","23","1","722","1","wf2_nc.jpg","0.554339448106975996","-1.6465640135167154412","-0.5461122827048696671","97.2222222222222143273"
"121516","10:23:12","19","19","incompatibletest1","7","attributeB","14","23","1","820","5","Terrible","0.5110403948545130248","-1.6465640135167154412","-0.5677618093311012082","97.2602739726027465395"
"121516","10:23:12","19","19","incompatibletest1","7","targetBleft","15","18","1","736","2","bf23_nc.jpg","0.451039911242753444","-1.6465640135167154412","-0.5977620511369809986","97.2972972972973053629"
"121516","10:23:12","19","19","incompatibletest1","7","attributeB","16","23","1","982","8","Hurt","0.4570152818765625402","-1.6465640135167154412","-0.5947743658200764783","97.3333333333333428072"
"121516","10:23:12","19","19","incompatibletest1","7","targetAright","17","23","1","963","3","wf6_nc.jpg","0.4589320282404583673","-1.6465640135167154412","-0.5938159926381285647","97.3684210526315752077"
"121516","10:23:12","19","19","incompatibletest1","7","attributeA","18","18","0","1408","3","Laughter","0.5326989168913701667","-1.6465640135167154412","-0.5569325483126725818","96.1038961038961048189"
"121516","10:23:12","19","19","incompatibletest1","7","targetBleft","19","18","1","1108","6","bm56_nc.jpg","0.5565370292204170344","-1.6465640135167154412","-0.5450134921481492034","96.153846153846160405"
"121516","10:23:12","19","19","incompatibletest1","7","attributeB","20","23","0","1364","2","Agony","0.6108594793801292999","-1.6465640135167154412","-0.5178522670682930151","94.93670886075949511"
"121516","10:23:12","19","19","incompatibletest1","7","targetAright","21","23","1","1313","4","wm1_nc.jpg","0.6540238945097381906","-1.6465640135167154412","-0.4962700595034886253","95"
"121516","10:23:12","19","19","incompatibletest2","9","attributeB","1","23","1","1906","7","Failure","0.6540238945097381906","1.7851542944594558371","1.2195890944845970694","95.0617283950617348864"
"121516","10:23:12","19","19","incompatibletest2","9","targetAright","2","23","1","855","5","wm4_nc.jpg","0.6540238945097381906","1.4138773827623298818","1.0339506386360339807","95.1219512195121978948"
"121516","10:23:12","19","19","incompatibletest2","9","attributeB","3","23","1","715","3","Awful","0.6540238945097381906","1.0335260564752295487","0.8437749754924839252","95.1807228915662619784"
"121516","10:23:12","19","19","incompatibletest2","9","targetBleft","4","18","1","771","4","bm14_nc.jpg","0.6540238945097381906","0.8048295480735311314","0.729426721291634661","95.2380952380952265912"
"121516","10:23:12","19","19","incompatibletest2","9","attributeA","5","18","1","640","4","Love","0.6540238945097381906","0.5672868616963565591","0.6106553781030473749","95.2941176470588118264"
"121516","10:23:12","19","19","incompatibletest2","9","targetBleft","6","18","1","873","1","bf14_nc.jpg","0.6540238945097381906","0.5202580802555504258","0.5871409873826443082","95.3488372093023315301"
"121516","10:23:12","19","19","incompatibletest2","9","attributeA","7","18","1","603","1","Joy","0.6540238945097381906","0.3594366951431033352","0.5067302948264207352","95.4022988505747093768"
"121516","10:23:12","19","19","incompatibletest2","9","targetBleft","8","18","1","756","6","bm56_nc.jpg","0.6540238945097381906","0.2999055915641301029","0.4769647430369341468","95.4545454545454532536"
"121516","10:23:12","19","19","incompatibletest2","9","attributeB","9","23","1","735","6","Horrible","0.6540238945097381906","0.2448580108503817243","0.4494409526800599575","95.5056179775280895683"
"121516","10:23:12","19","19","incompatibletest2","9","targetAright","10","23","1","715","2","wf3_nc.jpg","0.6540238945097381906","0.1931753388574278252","0.4235996166835830357","95.5555555555555571345"
"121516","10:23:12","19","19","incompatibletest2","9","attributeB","11","23","1","621","3","Awful","0.6540238945097381906","0.1201894558073934027","0.3871066751585657828","95.6043956043956058011"
"121516","10:23:12","19","19","incompatibletest2","9","targetBleft","12","18","1","728","2","bf23_nc.jpg","0.6540238945097381906","0.0900010406731289875","0.3720124675914335821","95.6521739130434838216"
"121516","10:23:12","19","19","incompatibletest2","9","attributeB","13","23","1","639","5","Terrible","0.6540238945097381906","0.0398046710354030206","0.3469142827725705813","95.698924731182799519"
"121516","10:23:12","19","19","incompatibletest2","9","targetAright","14","23","1","823","3","wf6_nc.jpg","0.6540238945097381906","0.0429577742506494706","0.348490834380193848","95.7446808510638334155"
"121516","10:23:12","19","19","incompatibletest2","9","attributeA","15","18","1","564","7","Peace","0.6540238945097381906","-0.0160725919715815034","0.3189756512690783419","95.7894736842105203323"
"121516","10:23:12","19","19","incompatibletest2","9","targetAright","16","23","1","750","4","wm1_nc.jpg","0.6540238945097381906","-0.02661697253322233","0.3137034609882579095","95.8333333333333428072"
"121516","10:23:12","19","19","incompatibletest2","9","attributeA","17","18","1","814","8","Wonderful","0.6540238945097381906","-0.0224540173308218627","0.315784938589458164","95.8762886597938148725"
"121516","10:23:12","19","19","incompatibletest2","9","targetBleft","18","18","1","643","5","bm23_nc.jpg","0.6540238945097381906","-0.0533383245297293501","0.3003427849900044411","95.9183673469387656496"
"121516","10:23:12","19","19","incompatibletest2","9","attributeB","19","23","0","1267","1","Evil","0.6540238945097381906","0.0384383767770415108","0.3462311356433898646","94.9494949494949480595"
"121516","10:23:12","19","19","incompatibletest2","9","targetAright","20","23","1","845","1","wf2_nc.jpg","0.6540238945097381906","0.0448343497917380387","0.3494291221507381251","95"
"121516","10:23:12","19","19","incompatibletest2","9","attributeA","21","18","1","1107","5","Glorious","0.6540238945097381906","0.0953804925174666501","0.3747021935136023996","95.0495049504950486607"
"121516","10:23:12","19","19","incompatibletest2","9","targetAright","22","23","1","797","5","wm4_nc.jpg","0.6540238945097381906","0.0911752362084235352","0.3725995653590808421","95.0980392156862706088"
"121516","10:23:12","19","19","incompatibletest2","9","attributeA","23","18","1","878","4","Love","0.6540238945097381906","0.1002187163556648997","0.377121305432701559","95.1456310679611618752"
"121516","10:23:12","19","19","incompatibletest2","9","targetAright","24","23","1","883","6","wm6_nc.jpg","0.6540238945097381906","0.1094455792200505206","0.3817347368648943418","95.1923076923076934008"
"121516","10:23:12","19","19","incompatibletest2","9","attributeA","25","18","0","1292","1","Joy","0.6540238945097381906","0.1749383208202980322","0.4144811076650181114","94.2857142857142775938"
"121516","10:23:12","19","19","incompatibletest2","9","targetAright","26","23","1","659","2","wf3_nc.jpg","0.6540238945097381906","0.1491227929008545339","0.4015733437052963484","94.3396226415094361073"
"121516","10:23:12","19","19","incompatibletest2","9","attributeB","27","23","1","1248","8","Hurt","0.6540238945097381906","0.2020213306880468407","0.4280226125988925157","94.392523364485981574"
"121516","10:23:12","19","19","incompatibletest2","9","targetBleft","28","18","1","1019","3","bf56_nc.jpg","0.6540238945097381906","0.2238770024318438023","0.4389504484707910104","94.4444444444444428655"
"121516","10:23:12","19","19","incompatibletest2","9","attributeB","29","23","1","886","7","Failure","0.6540238945097381906","0.228454629094463485","0.4412392618021008239","94.4954128440366929453"
"121516","10:23:12","19","19","incompatibletest2","9","targetBleft","30","18","1","693","1","bf14_nc.jpg","0.6540238945097381906","0.2088552613069653008","0.4314395779083517457","94.5454545454545467464"
"121516","10:23:12","19","19","incompatibletest2","9","attributeA","31","18","1","938","3","Laughter","0.6540238945097381906","0.2197253191804285632","0.4368746068450833908","94.594594594594596515"
"121516","10:23:12","19","19","incompatibletest2","9","targetBleft","32","18","1","811","4","bm14_nc.jpg","0.6540238945097381906","0.2155662929557885799","0.4347950937327633714","94.6428571428571387969"
"121516","10:23:12","19","19","incompatibletest2","9","attributeB","33","23","0","1199","2","Agony","0.6540238945097381906","0.2524671337081216271","0.4532455141089298811","93.8053097345132727014"
"121516","10:23:12","19","19","incompatibletest2","9","targetAright","34","23","1","852","4","wm1_nc.jpg","0.6540238945097381906","0.2523566972026363153","0.453190295856187253","93.8596491228070135548"
