"script.startdate","script.starttime","script.subjectid","script.groupid","script.elapsedtime","values.completed","expressions.m1","expressions.sd1","expressions.m2","expressions.sd2","expressions.d","expressions.latdiff","expressions.percentcorrect"
"122216","20:03:46","250","250","149238","1","744.1285714285713766003","416.6320422052685330527","581.4571428571429123622","119.7703945556170168629","-0.5145390797245733561","-162.6714285714284642381","97.8571428571428469922"
"122216","20:04:04","252","252","114813","1","361.3571428571428327814","293.014469431231816543","594.6142857142857565123","243.0285539886828871659","0.7970751135561835454","233.2571428571429237309","65"
"122216","21:00:24","244","244","193903","1","970.8999999999999772626","1002.2495444126490156123","978.2285714285713993377","596.09570701814811855","0.0089197943819218101","7.328571428571422075","75"
"122216","19:59:44","238","238","202051","1","779.6571428571428441501","242.5064102373610808172","802.9571428571429123622","277.2266082820054862168","0.0896945825002821717","23.3000000000000682121","97.1428571428571387969"
"122216","21:00:51","247","247","114194","1","491.2285714285714561811","142.4101213049953571499","487.9285714285714448124","107.5412049683540232081","-0.0262442017614187423","-3.3000000000000113687","95.7142857142857224062"
"122216","21:00:04","248","248","148804","1","649.0285714285714675498","243.2982884092222377603","637.2857142857143344372","171.8507224525207846","-0.0559317337311665483","-11.7428571428571331126","97.8571428571428469922"
"122316","01:59:59","245","245","143085","1","606","160.3923631128600106877","572.6000000000000227374","108.4283507500543919377","-0.2430310708388249141","-33.3999999999999772626","96.4285714285714306016"
"122216","20:57:43","243","243","188301","1","667.1857142857143116998","171.1920942283666704498","582.8714285714286233997","204.8628329669949152958","-0.4373174630491042936","-84.3142857142856883002","95"
"122316","12:57:52","242","242","99201","1","156.7285714285714277594","178.0791976091480819377","486.0285714285714107064","566.7708933499093291175","0.7317672886592454518","329.3000000000000113687","65.7142857142857081953"
"122216","20:55:31","241","241","161102","1","911.2571428571428668874","366.2229338354996457383","592.7999999999999545253","134.2185757894804964963","-1.0017752901542682498","-318.4571428571428555188","92.1428571428571387969"
"122216","19:54:41","240","240","187205","1","664.9714285714285324502","237.5956235524193971287","797.3999999999999772626","1108.0490283716521844326","0.1652894451908966111","132.4285714285714448124","87.8571428571428612031"
"122316","01:54:27","226","226","167688","1","686.4142857142857110375","292.5230323079566119304","574.4428571428571785873","175.6326564756789707644","-0.4535581421176563266","-111.9714285714285324502","97.8571428571428469922"
"122216","20:53:39","230","230","180092","1","922.5","834.5482810079554383265","833.6428571428571103752","426.122287534631766448","-0.1342848778511179231","-88.8571428571428612031","95"
"122216","17:53:25","237","237","153176","1","697.3571428571428896248","254.3516928268657579792","676.1857142857143116998","227.0506100038173542544","-0.0880477552976271227","-21.171428571428577925","95"
"122216","20:52:19","236","236","144422","1","641.0857142857142889625","346.7686754678315423917","565.1142857142857565123","151.3478135373150337273","-0.2821202810374606185","-75.9714285714285750828","91.4285714285714306016"
"122216","20:51:16","228","228","174645","1","768.3428571428571558499","408.3079927912574476068","894.0142857142857337749","564.8521543861719464985","0.2538345254705338117","125.671428571428577925","94.2857142857142775938"
"122216","19:50:46","217","217","168155","1","766.7142857142856655628","291.0241358015649097979","657.7285714285713993377","137.8229195121666634805","-0.4670022701925266584","-108.9857142857142662251","94.2857142857142775938"
"122316","01:50:56","232","232","110727","1","365.2428571428571331126","193.4390092782710723895","431.9857142857142662251","152.6191141235566988144","0.3775008596529426663","66.7428571428571331126","65"
"122216","19:49:42","225","225","183756","1","769.9285714285714448124","317.6257172731640139318","739.7999999999999545253","262.0483747796153011222","-0.1037090456093057583","-30.1285714285714902871","98.5714285714285836093"
"122216","20:47:20","221","221","167556","1","770.3857142857142434877","303.7638429055189135397","710.1857142857143116998","299.9696744507052699191","-0.1991412499081500198","-60.2000000000000028422","92.8571428571428612031"
"122316","01:45:47","222","222","156066","1","682.6571428571428441501","171.8203380610937927031","741.7857142857143344372","173.4279195263017356865","0.3387598381964908589","59.1285714285714902871","99.2857142857142918047"
"122216","17:44:09","220","220","138568","1","594.171428571428577925","190.6770523746301080337","585.6428571428571103752","171.384560862008214599","-0.0472013190280351491","-8.5285714285714675498","91.4285714285714306016"
"122216","20:41:16","216","216","162197","1","830.6428571428571103752","323.3031079125616429337","667.2571428571428668874","131.7883333353625516793","-0.6301343592757286949","-163.3857142857142434877","95"
"122216","20:42:15","218","218","124081","1","485.328571428571422075","86.0872024067425343219","514.4285714285714448124","126.8921225531574634715","0.2669280372560479675","29.1000000000000227374","97.1428571428571387969"
"122216","20:41:27","214","214","152496","1","610.2714285714286006623","232.8792012186756608116","651.7714285714286006623","258.8398963171360946944","0.1685641675252237681","41.5","83.5714285714285693984"
