"date","time","subject","blockcode","blocknum","trialcode","trialnum","values.primestim","values.targetstim","response","correct","latency","trial.primeRace.totalpercentcorrect","trial.primeNeutral.totalpercentcorrect"
"041318","12:31:20","766903329","AMP_test","2","primeNeutral","77","1","12","23","1","917","63","72"
"041318","12:31:20","766903329","AMP_test","2","primeNeutral","78","1","6","23","1","565","63","73"
"041318","12:31:20","766903329","AMP_test","2","primeNeutral","79","1","15","23","1","550","63","73"
"041318","12:31:20","766903329","AMP_test","2","primeNeutral","80","1","3","18","0","375","63","72"
"041318","12:31:20","766903329","AMP_test","2","primeRace","81","5","19","23","1","380","64","72"
"041318","12:31:20","766903329","AMP_test","2","primeRace","82","4","14","23","1","401","65","72"
"041318","12:31:20","766903329","AMP_test","2","primeRace","83","3","5","18","0","108","64","72"
"041318","12:31:20","766903329","AMP_test","2","primeNeutral","84","1","7","23","1","340","64","72"
"041318","12:31:20","766903329","AMP_test","2","primeRace","85","1","9","23","1","249","65","72"
"041318","12:31:20","766903329","AMP_test","2","primeRace","86","5","4","23","1","372","65","72"
"041318","12:31:20","766903329","AMP_test","2","primeRace","87","2","17","18","0","270","64","72"
"041318","12:31:20","766903329","AMP_test","2","primeRace","88","6","10","23","1","253","65","72"
"041318","12:31:20","766903329","AMP_test","2","primeNeutral","89","1","8","23","1","531","65","73"
"041318","12:31:20","766903329","AMP_test","2","primeRace","90","6","20","23","1","373","65","73"
"041318","12:31:20","766903329","AMP_test","2","primeRace","91","3","2","23","1","338","66","73"
"041318","12:31:20","766903329","AMP_test","2","primeRace","92","2","10","23","1","263","67","73"
"041318","12:31:20","766903329","AMP_test","2","primeRace","93","4","2","23","1","292","68","73"
"041318","12:31:20","766903329","AMP_test","2","primeNeutral","94","1","12","18","0","246","68","71"
"041318","12:31:20","766903329","AMP_test","2","primeNeutral","95","1","1","18","0","401","68","70"
"041318","12:31:20","766903329","AMP_test","2","primeNeutral","96","1","5","23","1","507","68","70"
"041318","12:31:20","766903329","AMP_test","2","primeRace","97","5","11","23","1","388","68","70"
"041318","12:31:20","766903329","AMP_test","2","primeRace","98","1","8","23","1","235","69","70"
"041318","12:31:20","766903329","AMP_test","2","primeNeutral","99","1","20","23","1","155","69","71"
"041318","12:31:20","766903329","AMP_test","2","primeRace","100","1","7","23","1","595","70","71"
"041318","12:31:20","766903329","AMP_test","2","primeNeutral","101","1","18","18","0","195","70","70"
"041318","13:34:28","530436433","AMP_practice","1","primeRacepractice","4","0","0","18","1","3870","0","0"
"041318","13:34:28","530436433","AMP_practice","1","primeNeutralpractice","5","0","0","23","1","1287","0","0"
"041318","13:34:28","530436433","AMP_practice","1","primeNeutralpractice","6","0","0","18","1","927","0","0"
"041318","13:34:28","530436433","AMP_practice","1","primeRacepractice","7","0","0","23","0","486","0","0"
"041318","13:34:28","530436433","AMP_practice","1","primeRacepractice","8","0","0","18","1","726","0","0"
"041318","13:34:28","530436433","AMP_practice","1","primeNeutralpractice","9","0","0","23","1","517","0","0"
"041318","13:34:28","530436433","AMP_practice","1","primeNeutralpractice","10","0","0","18","1","522","0","0"
"041318","13:34:28","530436433","AMP_practice","1","primeRacepractice","11","0","0","18","1","640","0","0"
"041318","13:34:28","530436433","AMP_practice","1","primeNeutralpractice","12","0","0","23","1","855","0","0"
"041318","13:34:28","530436433","AMP_practice","1","primeRacepractice","13","0","0","18","1","526","0","0"
"041318","13:34:28","530436433","AMP_test","2","primeRace","2","5","6","23","1","1334","100","0"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","3","1","5","23","1","900","100","100"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","4","1","10","23","1","676","100","100"
"041318","13:34:28","530436433","AMP_test","2","primeRace","5","2","18","23","1","960","100","100"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","6","1","7","23","1","652","100","100"
"041318","13:34:28","530436433","AMP_test","2","primeRace","7","1","14","23","1","614","100","100"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","8","1","16","18","0","1029","100","75"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","9","1","12","23","1","307","100","80"
"041318","13:34:28","530436433","AMP_test","2","primeRace","10","5","13","23","1","642","100","80"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","11","1","8","23","1","504","100","83"
"041318","13:34:28","530436433","AMP_test","2","primeRace","12","4","17","18","0","864","80","83"
"041318","13:34:28","530436433","AMP_test","2","primeRace","13","3","8","23","1","738","83","83"
"041318","13:34:28","530436433","AMP_test","2","primeRace","14","6","3","23","1","651","85","83"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","15","1","19","23","1","620","85","85"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","16","1","4","23","1","383","85","87"
"041318","13:34:28","530436433","AMP_test","2","primeRace","17","4","15","23","1","371","87","87"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","18","1","2","18","0","668","87","77"
"041318","13:34:28","530436433","AMP_test","2","primeRace","19","5","9","23","1","619","88","77"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","20","1","13","23","1","445","88","80"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","21","1","12","23","1","448","88","81"
"041318","13:34:28","530436433","AMP_test","2","primeRace","22","3","18","23","1","459","90","81"
"041318","13:34:28","530436433","AMP_test","2","primeRace","23","2","20","23","1","494","90","81"
"041318","13:34:28","530436433","AMP_test","2","primeRace","24","1","5","23","1","425","91","81"
"041318","13:34:28","530436433","AMP_test","2","primeRace","25","6","14","23","1","353","92","81"
"041318","13:34:28","530436433","AMP_test","2","primeRace","26","6","10","23","1","369","92","81"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","27","1","16","23","1","341","92","83"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","28","1","11","23","1","488","92","84"
"041318","13:34:28","530436433","AMP_test","2","primeRace","29","5","6","18","0","713","86","84"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","30","1","1","23","1","392","86","85"
"041318","13:34:28","530436433","AMP_test","2","primeRace","31","2","7","23","1","408","87","85"
"041318","13:34:28","530436433","AMP_test","2","primeRace","32","4","14","23","1","387","88","85"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","33","1","5","23","1","307","88","86"
"041318","13:34:28","530436433","AMP_test","2","primeRace","34","3","17","18","0","577","83","86"
"041318","13:34:28","530436433","AMP_test","2","primeRace","35","1","15","23","1","357","84","86"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","36","1","13","23","1","349","84","87"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","37","1","1","23","1","341","84","88"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","38","1","18","23","1","313","84","88"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","39","1","2","23","1","322","84","89"
"041318","13:34:28","530436433","AMP_test","2","primeRace","40","3","12","23","1","633","85","89"
"041318","13:34:28","530436433","AMP_test","2","primeRace","41","4","6","23","1","614","85","89"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","42","1","8","23","1","672","85","90"
"041318","13:34:28","530436433","AMP_test","2","primeRace","43","1","16","18","0","716","81","90"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","44","1","4","23","1","363","81","90"
"041318","13:34:28","530436433","AMP_test","2","primeRace","45","6","3","23","1","371","82","90"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","46","1","10","23","1","359","82","90"
"041318","13:34:28","530436433","AMP_test","2","primeRace","47","5","19","23","1","351","83","90"
"041318","13:34:28","530436433","AMP_test","2","primeRace","48","2","9","23","1","877","84","90"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","49","1","20","23","1","578","84","91"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","50","1","7","23","1","357","84","91"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","51","1","11","23","1","388","84","92"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","52","1","9","23","1","539","84","92"
"041318","13:34:28","530436433","AMP_test","2","primeRace","53","1","1","23","1","358","84","92"
"041318","13:34:28","530436433","AMP_test","2","primeRace","54","6","7","23","1","327","85","92"
"041318","13:34:28","530436433","AMP_test","2","primeRace","55","4","8","23","1","323","85","92"
"041318","13:34:28","530436433","AMP_test","2","primeRace","56","5","14","23","1","315","86","92"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","57","1","20","23","1","315","86","92"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","58","1","19","23","1","323","86","92"
"041318","13:34:28","530436433","AMP_test","2","primeRace","59","3","2","23","1","324","86","92"
"041318","13:34:28","530436433","AMP_test","2","primeRace","60","2","4","23","1","308","87","92"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","61","1","5","23","1","292","87","93"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","62","1","3","23","1","273","87","93"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","63","1","6","23","1","441","87","93"
"041318","13:34:28","530436433","AMP_test","2","primeRace","64","4","13","23","1","352","87","93"
"041318","13:34:28","530436433","AMP_test","2","primeRace","65","6","17","18","0","494","84","93"
"041318","13:34:28","530436433","AMP_test","2","primeRace","66","2","11","23","1","363","85","93"
"041318","13:34:28","530436433","AMP_test","2","primeRace","67","5","18","23","1","283","85","93"
"041318","13:34:28","530436433","AMP_test","2","primeRace","68","1","15","23","1","268","86","93"
"041318","13:34:28","530436433","AMP_test","2","primeRace","69","3","16","23","1","372","86","93"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","70","1","10","23","1","360","86","93"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","71","1","12","23","1","352","86","93"
"041318","13:34:28","530436433","AMP_test","2","primeRace","72","6","10","23","1","344","86","93"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","73","1","20","23","1","348","86","94"
"041318","13:34:28","530436433","AMP_test","2","primeRace","74","3","19","23","1","308","87","94"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","75","1","16","23","1","244","87","94"
"041318","13:34:28","530436433","AMP_test","2","primeRace","76","5","8","23","1","281","87","94"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","77","1","11","23","1","234","87","94"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","78","1","18","23","1","275","87","94"
"041318","13:34:28","530436433","AMP_test","2","primeRace","79","1","12","23","1","363","87","94"
"041318","13:34:28","530436433","AMP_test","2","primeRace","80","4","3","23","1","331","88","94"
"041318","13:34:28","530436433","AMP_test","2","primeRace","81","2","13","23","1","303","88","94"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","82","1","14","23","1","148","88","94"
"041318","13:34:28","530436433","AMP_test","2","primeRace","83","5","15","23","1","70","88","94"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","84","1","7","23","1","461","88","94"
"041318","13:34:28","530436433","AMP_test","2","primeRace","85","1","2","23","1","709","88","94"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","86","1","1","23","1","387","88","95"
"041318","13:34:28","530436433","AMP_test","2","primeRace","87","4","6","23","1","498","89","95"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","88","1","4","23","1","772","89","95"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","89","1","9","23","1","214","89","95"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","90","1","5","23","1","339","89","95"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","91","1","17","18","0","382","89","93"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","92","1","13","23","1","339","89","93"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","93","1","9","23","1","702","89","93"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","94","1","12","23","1","352","89","93"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","95","1","3","23","1","400","89","93"
"041318","13:34:28","530436433","AMP_test","2","primeRace","96","3","11","23","1","439","89","93"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","97","1","4","23","1","367","89","93"
"041318","13:34:28","530436433","AMP_test","2","primeNeutral","98","1","2","23","1","490","89","94"
"041318","13:34:28","530436433","AMP_test","2","primeRace","99","2","10","23","1","429","89","94"
"041318","13:34:28","530436433","AMP_test","2","primeRace","100","6","7","23","1","325","89","94"
"041318","13:34:28","530436433","AMP_test","2","primeRace","101","2","1","23","1","385","90","94"
"041318","10:35:08","426592903","AMP_practice","1","primeNeutralpractice","4","0","0","23","1","2547","0","0"
"041318","10:35:08","426592903","AMP_practice","1","primeRacepractice","5","0","0","23","0","952","0","0"
"041318","10:35:08","426592903","AMP_practice","1","primeNeutralpractice","6","0","0","18","1","1884","0","0"
"041318","10:35:08","426592903","AMP_practice","1","primeNeutralpractice","7","0","0","23","1","1288","0","0"
"041318","10:35:08","426592903","AMP_practice","1","primeNeutralpractice","8","0","0","23","1","548","0","0"
"041318","10:35:08","426592903","AMP_practice","1","primeRacepractice","9","0","0","23","0","650","0","0"
"041318","10:35:08","426592903","AMP_practice","1","primeRacepractice","10","0","0","23","0","522","0","0"
"041318","10:35:08","426592903","AMP_practice","1","primeNeutralpractice","11","0","0","18","1","1315","0","0"
"041318","10:35:08","426592903","AMP_practice","1","primeRacepractice","12","0","0","23","0","1099","0","0"
"041318","10:35:08","426592903","AMP_practice","1","primeRacepractice","13","0","0","23","0","532","0","0"
"041318","10:35:08","426592903","AMP_test","2","primeRace","2","2","18","23","1","1633","100","0"
"041318","10:35:08","426592903","AMP_test","2","primeRace","3","5","8","23","1","713","100","0"
"041318","10:35:08","426592903","AMP_test","2","primeRace","4","2","2","23","1","557","100","0"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","5","1","13","18","0","822","100","0"
"041318","10:35:08","426592903","AMP_test","2","primeRace","6","3","7","23","1","348","100","0"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","7","1","12","18","0","367","100","0"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","8","1","15","23","1","410","100","33"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","9","1","5","23","1","330","100","50"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","10","1","4","18","0","300","100","40"
"041318","10:35:08","426592903","AMP_test","2","primeRace","11","6","20","23","1","335","100","40"
"041318","10:35:08","426592903","AMP_test","2","primeRace","12","1","10","18","0","400","83","40"
"041318","10:35:08","426592903","AMP_test","2","primeRace","13","4","19","23","1","140","85","40"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","14","1","11","23","1","428","85","50"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","15","1","16","23","1","388","85","57"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","16","1","7","18","0","650","85","50"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","17","1","20","18","0","465","85","44"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","18","1","6","23","1","920","85","50"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","19","1","9","23","1","536","85","54"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","20","1","12","18","0","571","85","50"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","21","1","8","23","1","379","85","53"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","22","1","17","18","0","333","85","50"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","23","1","18","18","0","346","85","46"
"041318","10:35:08","426592903","AMP_test","2","primeRace","24","6","14","23","1","288","87","46"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","25","1","2","18","0","695","87","43"
"041318","10:35:08","426592903","AMP_test","2","primeRace","26","1","4","23","1","287","88","43"
"041318","10:35:08","426592903","AMP_test","2","primeRace","27","5","1","23","1","187","90","43"
"041318","10:35:08","426592903","AMP_test","2","primeRace","28","4","13","23","1","189","90","43"
"041318","10:35:08","426592903","AMP_test","2","primeRace","29","2","15","23","1","179","91","43"
"041318","10:35:08","426592903","AMP_test","2","primeRace","30","3","3","18","0","107","84","43"
"041318","10:35:08","426592903","AMP_test","2","primeRace","31","6","5","23","1","215","85","43"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","32","1","15","23","1","378","85","47"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","33","1","8","18","0","343","85","44"
"041318","10:35:08","426592903","AMP_test","2","primeRace","34","4","13","23","1","375","86","44"
"041318","10:35:08","426592903","AMP_test","2","primeRace","35","2","17","23","1","553","87","44"
"041318","10:35:08","426592903","AMP_test","2","primeRace","36","1","4","18","0","243","82","44"
"041318","10:35:08","426592903","AMP_test","2","primeRace","37","3","6","23","1","150","83","44"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","38","1","18","23","1","253","83","47"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","39","1","3","23","1","300","83","50"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","40","1","19","18","0","189","83","47"
"041318","10:35:08","426592903","AMP_test","2","primeRace","41","5","5","23","1","314","84","47"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","42","1","2","18","0","368","84","45"
"041318","10:35:08","426592903","AMP_test","2","primeRace","43","3","1","23","1","377","85","45"
"041318","10:35:08","426592903","AMP_test","2","primeRace","44","1","16","23","1","285","85","45"
"041318","10:35:08","426592903","AMP_test","2","primeRace","45","4","10","23","1","479","86","45"
"041318","10:35:08","426592903","AMP_test","2","primeRace","46","6","9","23","1","432","86","45"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","47","1","7","18","0","421","86","43"
"041318","10:35:08","426592903","AMP_test","2","primeRace","48","2","11","23","1","379","87","43"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","49","1","12","18","0","445","87","41"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","50","1","20","18","0","297","87","40"
"041318","10:35:08","426592903","AMP_test","2","primeRace","51","5","14","18","0","424","84","40"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","52","1","7","23","1","406","84","42"
"041318","10:35:08","426592903","AMP_test","2","primeRace","53","5","12","23","1","505","84","42"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","54","1","19","18","0","336","84","40"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","55","1","5","23","1","289","84","42"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","56","1","8","23","1","156","84","44"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","57","1","1","23","1","270","84","46"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","58","1","17","18","0","266","84","45"
"041318","10:35:08","426592903","AMP_test","2","primeRace","59","1","9","23","1","252","85","45"
"041318","10:35:08","426592903","AMP_test","2","primeRace","60","2","16","23","1","74","85","45"
"041318","10:35:08","426592903","AMP_test","2","primeRace","61","3","10","18","0","249","82","45"
"041318","10:35:08","426592903","AMP_test","2","primeRace","62","4","2","23","1","391","83","45"
"041318","10:35:08","426592903","AMP_test","2","primeRace","63","6","13","23","1","204","83","45"
"041318","10:35:08","426592903","AMP_test","2","primeRace","64","1","3","23","1","76","84","45"
"041318","10:35:08","426592903","AMP_test","2","primeRace","65","3","6","23","1","689","84","45"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","66","1","11","18","0","449","84","43"
"041318","10:35:08","426592903","AMP_test","2","primeRace","67","4","15","23","1","244","85","43"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","68","1","20","18","0","174","85","42"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","69","1","14","18","0","203","85","41"
"041318","10:35:08","426592903","AMP_test","2","primeRace","70","2","4","23","1","233","85","41"
"041318","10:35:08","426592903","AMP_test","2","primeRace","71","5","18","18","0","150","83","41"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","72","1","5","23","1","129","83","42"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","73","1","19","23","1","163","83","44"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","74","1","2","23","1","626","83","45"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","75","1","6","23","1","440","83","47"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","76","1","9","23","1","236","83","48"
"041318","10:35:08","426592903","AMP_test","2","primeRace","77","6","10","23","1","245","83","48"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","78","1","15","18","0","365","83","47"
"041318","10:35:08","426592903","AMP_test","2","primeRace","79","1","20","23","1","412","84","47"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","80","1","18","18","0","366","84","46"
"041318","10:35:08","426592903","AMP_test","2","primeRace","81","2","17","23","1","308","84","46"
"041318","10:35:08","426592903","AMP_test","2","primeRace","82","4","16","23","1","171","85","46"
"041318","10:35:08","426592903","AMP_test","2","primeRace","83","6","12","23","1","155","85","46"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","84","1","13","23","1","436","85","47"
"041318","10:35:08","426592903","AMP_test","2","primeRace","85","3","8","23","1","211","85","47"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","86","1","3","23","1","286","85","48"
"041318","10:35:08","426592903","AMP_test","2","primeRace","87","5","11","18","0","119","83","48"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","88","1","1","23","1","74","83","50"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","89","1","14","23","1","113","83","51"
"041318","10:35:08","426592903","AMP_test","2","primeRace","90","6","4","23","1","165","84","51"
"041318","10:35:08","426592903","AMP_test","2","primeRace","91","5","7","23","1","87","84","51"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","92","1","13","23","1","99","84","52"
"041318","10:35:08","426592903","AMP_test","2","primeRace","93","1","15","23","1","76","84","52"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","94","1","1","18","0","610","84","51"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","95","1","11","18","0","420","84","50"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","96","1","3","18","0","458","84","48"
"041318","10:35:08","426592903","AMP_test","2","primeRace","97","2","2","23","1","237","85","48"
"041318","10:35:08","426592903","AMP_test","2","primeNeutral","98","1","18","18","0","335","85","48"
"041318","10:35:08","426592903","AMP_test","2","primeRace","99","4","6","23","1","141","85","48"
"041318","10:35:08","426592903","AMP_test","2","primeRace","100","3","7","23","1","46","85","48"
"041318","10:35:08","426592903","AMP_test","2","primeRace","101","3","5","23","1","131","86","48"
"041318","13:36:11","998555993","AMP_practice","1","primeNeutralpractice","4","0","0","23","1","1514","0","0"
"041318","13:36:11","998555993","AMP_practice","1","primeRacepractice","5","0","0","23","0","1270","0","0"
"041318","13:36:11","998555993","AMP_practice","1","primeRacepractice","6","0","0","23","0","229","0","0"
"041318","13:36:11","998555993","AMP_practice","1","primeNeutralpractice","7","0","0","23","1","569","0","0"
"041318","13:36:11","998555993","AMP_practice","1","primeNeutralpractice","8","0","0","18","1","453","0","0"
"041318","13:36:11","998555993","AMP_practice","1","primeRacepractice","9","0","0","23","0","178","0","0"
"041318","13:36:11","998555993","AMP_practice","1","primeNeutralpractice","10","0","0","23","1","735","0","0"
"041318","13:36:11","998555993","AMP_practice","1","primeRacepractice","11","0","0","23","0","444","0","0"
"041318","13:36:11","998555993","AMP_practice","1","primeNeutralpractice","12","0","0","23","1","350","0","0"
"041318","13:36:11","998555993","AMP_practice","1","primeRacepractice","13","0","0","23","0","350","0","0"
"041318","13:36:11","998555993","AMP_test","2","primeRace","2","2","5","23","1","351","100","0"
"041318","13:36:11","998555993","AMP_test","2","primeRace","3","4","17","23","1","272","100","0"
"041318","13:36:11","998555993","AMP_test","2","primeRace","4","6","14","23","1","222","100","0"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","5","1","4","18","0","512","100","0"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","6","1","12","18","0","291","100","0"
"041318","13:36:11","998555993","AMP_test","2","primeRace","7","3","16","23","1","303","100","0"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","8","1","10","18","0","524","100","0"
"041318","13:36:11","998555993","AMP_test","2","primeRace","9","2","9","23","1","214","100","0"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","10","1","1","18","0","492","100","0"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","11","1","7","18","0","374","100","0"
"041318","13:36:11","998555993","AMP_test","2","primeRace","12","5","15","23","1","248","100","0"
"041318","13:36:11","998555993","AMP_test","2","primeRace","13","1","6","18","0","929","85","0"
"041318","13:36:11","998555993","AMP_test","2","primeRace","14","6","13","18","0","554","75","0"
"041318","13:36:11","998555993","AMP_test","2","primeRace","15","1","10","23","1","185","77","0"
"041318","13:36:11","998555993","AMP_test","2","primeRace","16","4","20","23","1","683","80","0"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","17","1","7","18","0","379","80","0"
"041318","13:36:11","998555993","AMP_test","2","primeRace","18","5","16","23","1","298","81","0"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","19","1","17","18","0","377","81","0"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","20","1","8","18","0","374","81","0"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","21","1","18","18","0","349","81","0"
"041318","13:36:11","998555993","AMP_test","2","primeRace","22","2","1","23","1","210","83","0"
"041318","13:36:11","998555993","AMP_test","2","primeRace","23","3","2","23","1","389","84","0"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","24","1","3","18","0","561","84","0"
"041318","13:36:11","998555993","AMP_test","2","primeRace","25","1","14","23","1","348","85","0"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","26","1","4","23","1","2254","85","9"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","27","1","12","18","0","1193","85","8"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","28","1","9","18","0","849","85","7"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","29","1","11","18","0","1477","85","7"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","30","1","19","18","0","547","85","6"
"041318","13:36:11","998555993","AMP_test","2","primeRace","31","4","5","23","1","237","86","6"
"041318","13:36:11","998555993","AMP_test","2","primeRace","32","2","10","23","1","1280","87","6"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","33","1","20","18","0","532","87","6"
"041318","13:36:11","998555993","AMP_test","2","primeRace","34","6","15","23","1","322","88","6"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","35","1","12","18","0","840","88","5"
"041318","13:36:11","998555993","AMP_test","2","primeRace","36","3","9","23","1","406","88","5"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","37","1","7","18","0","498","88","5"
"041318","13:36:11","998555993","AMP_test","2","primeRace","38","5","11","23","1","239","89","5"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","39","1","13","18","0","1709","89","5"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","40","1","2","18","0","750","89","5"
"041318","13:36:11","998555993","AMP_test","2","primeRace","41","4","4","23","1","128","90","5"
"041318","13:36:11","998555993","AMP_test","2","primeRace","42","5","6","23","1","556","90","5"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","43","1","18","18","0","424","90","4"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","44","1","17","23","1","418","90","9"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","45","1","14","18","0","450","90","8"
"041318","13:36:11","998555993","AMP_test","2","primeRace","46","2","3","23","1","278","90","8"
"041318","13:36:11","998555993","AMP_test","2","primeRace","47","1","1","18","0","1069","86","8"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","48","1","5","23","1","558","86","12"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","49","1","16","23","1","2090","86","16"
"041318","13:36:11","998555993","AMP_test","2","primeNeutral","50","1","19","23","1","576","86","19"
"041318","13:36:11","998555993","AMP_test","2","primeRace","51","6","8","23","1","282","87","19"
"041318","13:36:11","998555993","AMP_test","2","primeRace","52","3","1","18","0","693","84","19"
