"","date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","windowcenter","trialduration","trialtimeout","blocktimeout","response","correct","latency","inwindow"
"66","041318","18:57:21","4","568135332","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","34","1","4025","0"
"67","041318","18:57:21","4","568135332","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","3278","0"
"68","041318","18:59:22","5","355103961","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","51","1","10785","0"
"69","041318","18:59:22","5","355103961","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","4368","0"
"70","041318","13:58:53","7","367057467","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","40","1","8105","0"
"71","041318","13:58:53","7","367057467","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","6893","0"
"72","041318","19:03:02","3","706020134","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","24","1","3087","0"
"73","041318","19:03:02","3","706020134","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Female","1","2431","0"
"74","041318","14:04:51","1","576027034","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","58 ","1","8298","0"
"75","041318","14:04:51","1","576027034","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","13029","0"
"76","041318","13:06:16","8","381268263","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","34","1","3318","0"
"77","041318","13:06:16","8","381268263","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","4650","0"
"78","041318","15:38:47","2","414936969","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","60","1","5642","0"
"79","041318","15:38:47","2","414936969","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","8940","0"
"80","041318","13:10:30","7","310573074","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","44","1","4029","0"
"81","041318","13:10:30","7","310573074","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","3697","0"
"82","041318","11:11:49","6","286215415","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","40","1","10553","0"
"83","041318","11:11:49","6","286215415","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","6263","0"
"84","041318","19:11:29","5","803503329","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","26","1","6848","0"
"85","041318","19:11:29","5","803503329","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Female","1","6502","0"
"86","041318","19:13:35","2","995007062","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","19","1","4632","0"
"87","041318","19:13:35","2","995007062","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","4925","0"
"88","041318","14:14:05","1","932005119","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","28","1","4791","0"
"89","041318","14:14:05","1","932005119","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","3299","0"
"90","041318","11:17:17","7","902266725","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","31","1","6628","0"
"91","041318","11:17:17","7","902266725","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Female","1","4345","0"
"92","041318","19:18:08","8","117577909","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","27","1","7148","0"
"93","041318","19:18:08","8","117577909","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","3702","0"
"94","041318","19:18:04","3","179396886","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","20 ","1","8126","0"
"95","041318","19:18:04","3","179396886","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","4135","0"
"96","041318","14:16:09","7","843153391","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","53","1","4101","0"
"97","041318","14:16:09","7","843153391","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","8106","0"
"98","041318","19:21:56","2","942324321","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","53","1","6138","0"
"99","041318","19:21:56","2","942324321","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","7600","0"
"100","041318","19:21:23","1","413266568","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","32","1","4749","0"
"101","041318","19:21:23","1","413266568","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Female","1","5331","0"
"102","041318","19:21:17","6","919092868","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","52","1","4913","0"
"103","041318","19:21:17","6","919092868","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","7561","0"
"104","041318","14:22:14","3","897461333","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","18","1","5899","0"
"105","041318","14:22:14","3","897461333","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","4681","0"
"106","041318","19:22:59","8","490524599","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","48","1","8152","0"
"107","041318","19:22:59","8","490524599","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","6459","0"
"108","041318","13:23:40","5","906073171","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","46","1","4716","0"
"109","041318","13:23:40","5","906073171","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","3588","0"
"110","041318","14:22:26","4","856760907","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","40","1","5733","0"
"111","041318","14:22:26","4","856760907","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","7657","0"
"112","041318","19:25:15","4","158868420","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","46","1","5840","0"
"113","041318","19:25:15","4","158868420","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","4884","0"
"114","041318","19:24:41","7","469898792","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","23","1","14534","0"
"115","041318","19:24:41","7","469898792","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","5609","0"
"116","041318","14:25:54","4","723398734","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","59","1","11459","0"
"117","041318","14:25:54","4","723398734","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","4206","0"
"118","041318","19:26:11","3","243305644","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","44","1","2637","0"
"119","041318","19:26:11","3","243305644","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","8240","0"
"120","041318","19:27:38","7","668360398","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","41","1","6196","0"
"121","041318","19:27:38","7","668360398","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Female","1","4308","0"
"122","041318","14:27:52","3","933269461","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","45","1","4806","0"
"123","041318","14:27:52","3","933269461","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","13605","0"
"124","041318","19:28:01","1","459708386","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","50","1","4480","0"
"125","041318","19:28:01","1","459708386","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","4284","0"
"126","041318","14:29:12","2","677511107","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","53","1","8517","0"
"127","041318","14:29:12","2","677511107","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","11515","0"
"128","041318","13:33:05","7","528645024","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","19","1","10322","0"
"129","041318","13:33:05","7","528645024","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","3833","0"
"130","041318","21:33:45","5","318408013","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","19","1","10094","0"
"131","041318","21:33:45","5","318408013","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","5390","0"
"132","041318","19:34:51","7","17654798","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","44","1","6437","0"
"133","041318","19:34:51","7","17654798","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","4738","0"
"134","041318","19:35:24","2","197153490","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","48","1","5165","0"
"135","041318","19:35:24","2","197153490","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","6001","0"
"136","041318","14:37:11","6","606092254","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","34","1","3471","0"
"137","041318","14:37:11","6","606092254","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","F","1","2132","0"
"138","041318","19:38:16","1","752193079","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","44","1","6082","0"
"139","041318","19:38:16","1","752193079","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","MALE","1","4147","0"
"140","041318","14:38:18","3","954702142","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","43 ","1","4064","0"
"141","041318","14:38:18","3","954702142","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","3999","0"
"142","041318","19:38:58","1","754969591","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","31","1","3729","0"
"143","041318","19:38:58","1","754969591","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","5095","0"
"144","041318","13:40:23","7","408288075","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","48","1","8772","0"
"145","041318","13:40:23","7","408288075","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","3427","0"
"146","041318","14:42:20","5","863811247","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","61","1","4303","0"
"147","041318","14:42:20","5","863811247","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","6849","0"
"148","041318","14:42:41","6","532086590","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","53","1","5609","0"
"149","041318","14:42:41","6","532086590","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","7542","0"
"150","041318","14:43:10","2","975448919","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","29","1","8043","0"
"151","041318","14:43:10","2","975448919","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","3841","0"
"152","041318","19:43:17","1","698092745","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","19","1","6785","0"
"153","041318","19:43:17","1","698092745","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Female","1","3662","0"
"154","041318","19:44:21","5","242161283","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","33","1","4184","0"
"155","041318","19:44:21","5","242161283","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","4930","0"
"156","041318","14:46:24","3","356506405","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","24","1","5135","0"
"157","041318","14:46:24","3","356506405","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Female","1","3244","0"
"158","041318","14:45:21","4","992132586","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","56","1","5025","0"
"159","041318","14:45:21","4","992132586","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","5624","0"
"160","041318","19:49:24","5","270390590","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","21","1","4463","0"
"161","041318","19:49:24","5","270390590","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","3355","0"
"162","041318","19:49:09","4","225589697","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","34","1","4663","0"
"163","041318","19:49:09","4","225589697","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","4219","0"
"164","041318","14:51:49","2","549478871","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","47","1","3851","0"
"165","041318","14:51:49","2","549478871","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","8249","0"
"166","041418","04:52:09","1","780325366","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","47","1","2948","0"
"167","041418","04:52:09","1","780325366","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","7812","0"
"168","041318","12:52:34","6","676606712","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","44","1","3888","0"
"169","041318","12:52:34","6","676606712","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","4379","0"
