"build","date","time","subject","blockcode","blocknum","trialcode","trialnum","stimulusitem1","response"
"4.0.10.0","041318","18:21:45","209849636","ratings","1","images","2","bm56_nc.jpg","4"
"4.0.10.0","041318","18:21:45","209849636","ratings","1","images","3","bf14_nc.jpg","4"
"4.0.10.0","041318","18:21:45","209849636","ratings","1","images","4","bm23_nc.jpg","4"
"4.0.10.0","041318","18:21:45","209849636","ratings","1","images","5","bf56_nc.jpg","4"
"4.0.10.0","041318","18:21:45","209849636","ratings","1","images","6","bm14_nc.jpg","4"
"4.0.10.0","041318","18:22:51","436533122","ratings","1","images","1","bf23_nc.jpg","4"
"4.0.10.0","041318","18:22:51","436533122","ratings","1","images","2","bm23_nc.jpg","4"
"4.0.10.0","041318","18:22:51","436533122","ratings","1","images","3","bf56_nc.jpg","4"
"4.0.10.0","041318","18:22:51","436533122","ratings","1","images","4","bm14_nc.jpg","4"
"4.0.10.0","041318","18:22:51","436533122","ratings","1","images","5","bf14_nc.jpg","4"
"4.0.10.0","041318","18:22:51","436533122","ratings","1","images","6","bm56_nc.jpg","4"
"4.0.10.0","041318","13:24:01","308675497","ratings","1","images","1","bf14_nc.jpg","6"
"4.0.10.0","041318","13:24:01","308675497","ratings","1","images","2","bm14_nc.jpg","6"
"4.0.10.0","041318","13:24:01","308675497","ratings","1","images","3","bf56_nc.jpg","6"
"4.0.10.0","041318","13:24:01","308675497","ratings","1","images","4","bm56_nc.jpg","6"
"4.0.10.0","041318","13:24:01","308675497","ratings","1","images","5","bm23_nc.jpg","6"
"4.0.10.0","041318","13:24:01","308675497","ratings","1","images","6","bf23_nc.jpg","6"
"4.0.10.0","041318","18:29:31","39920667","ratings","1","images","1","bf14_nc.jpg","4"
"4.0.10.0","041318","18:29:31","39920667","ratings","1","images","2","bm23_nc.jpg","3"
"4.0.10.0","041318","18:29:31","39920667","ratings","1","images","3","bf56_nc.jpg","4"
"4.0.10.0","041318","18:29:31","39920667","ratings","1","images","4","bm14_nc.jpg","3"
"4.0.10.0","041318","18:29:31","39920667","ratings","1","images","5","bm56_nc.jpg","4"
"4.0.10.0","041318","18:29:31","39920667","ratings","1","images","6","bf23_nc.jpg","4"
"4.0.10.0","041318","12:31:09","766903329","ratings","1","images","1","bm23_nc.jpg","4"
"4.0.10.0","041318","12:31:09","766903329","ratings","1","images","2","bf56_nc.jpg","4"
"4.0.10.0","041318","12:31:09","766903329","ratings","1","images","3","bm56_nc.jpg","4"
"4.0.10.0","041318","12:31:09","766903329","ratings","1","images","4","bf14_nc.jpg","4"
"4.0.10.0","041318","12:31:09","766903329","ratings","1","images","5","bm14_nc.jpg","4"
"4.0.10.0","041318","12:31:09","766903329","ratings","1","images","6","bf23_nc.jpg","4"
"4.0.10.0","041318","12:31:54","86938792","ratings","1","images","1","bf56_nc.jpg","4"
"4.0.10.0","041318","12:31:54","86938792","ratings","1","images","2","bf14_nc.jpg","5"
"4.0.10.0","041318","12:31:54","86938792","ratings","1","images","3","bm14_nc.jpg","4"
"4.0.10.0","041318","12:31:54","86938792","ratings","1","images","4","bm56_nc.jpg","4"
"4.0.10.0","041318","12:31:54","86938792","ratings","1","images","5","bf23_nc.jpg","4"
"4.0.10.0","041318","12:31:54","86938792","ratings","1","images","6","bm23_nc.jpg","5"
"4.0.10.0","041318","13:33:55","711210983","ratings","1","images","1","bf14_nc.jpg","5"
"4.0.10.0","041318","13:33:55","711210983","ratings","1","images","2","bm56_nc.jpg","5"
"4.0.10.0","041318","13:33:55","711210983","ratings","1","images","3","bm23_nc.jpg","5"
"4.0.10.0","041318","13:33:55","711210983","ratings","1","images","4","bf56_nc.jpg","6"
"4.0.10.0","041318","13:33:55","711210983","ratings","1","images","5","bf23_nc.jpg","5"
"4.0.10.0","041318","13:33:55","711210983","ratings","1","images","6","bm14_nc.jpg","4"
"4.0.10.0","041318","13:34:11","530436433","ratings","1","images","1","bf23_nc.jpg","5"
"4.0.10.0","041318","13:34:11","530436433","ratings","1","images","2","bm56_nc.jpg","5"
"4.0.10.0","041318","13:34:11","530436433","ratings","1","images","3","bf56_nc.jpg","5"
"4.0.10.0","041318","13:34:11","530436433","ratings","1","images","4","bm23_nc.jpg","5"
"4.0.10.0","041318","13:34:11","530436433","ratings","1","images","5","bm14_nc.jpg","5"
"4.0.10.0","041318","13:34:11","530436433","ratings","1","images","6","bf14_nc.jpg","5"
"4.0.10.0","041318","13:34:37","855240671","ratings","1","images","1","bm23_nc.jpg","7"
"4.0.10.0","041318","13:34:37","855240671","ratings","1","images","2","bm56_nc.jpg","5"
"4.0.10.0","041318","13:34:37","855240671","ratings","1","images","3","bf56_nc.jpg","4"
"4.0.10.0","041318","13:34:37","855240671","ratings","1","images","4","bm14_nc.jpg","5"
"4.0.10.0","041318","13:34:37","855240671","ratings","1","images","5","bf23_nc.jpg","6"
"4.0.10.0","041318","13:34:37","855240671","ratings","1","images","6","bf14_nc.jpg","3"
"4.0.10.0","041318","13:35:50","998555993","ratings","1","images","1","bm14_nc.jpg","2"
