"date","time","group","subject","blockcode","blocknum","trialcode","trialnum","response","correct","latency","stimulusnumber1","stimulusitem1","expressions.da","expressions.db","expressions.d","expressions.percentcorrect"
"122116","13:16:05","14","14","targetincompatiblepractice","1","targetAright","2","23","1","2236","4","flower4.jpg","","","0","0"
"122116","13:16:05","14","14","targetincompatiblepractice","1","targetAright","3","23","1","549","5","flower5.jpg","","","0","0"
"122116","13:16:05","14","14","targetincompatiblepractice","1","targetBleft","4","18","1","467","1","insect1.jpg","","","0","0"
"122116","13:16:05","14","14","targetincompatiblepractice","1","targetBleft","5","18","1","565","5","insect5.jpg","","","0","0"
"122116","13:16:05","14","14","targetincompatiblepractice","1","targetBleft","6","18","1","491","2","insect2.jpg","","","0","0"
"122116","13:16:05","14","14","targetincompatiblepractice","1","targetAright","7","23","1","588","6","flower6.jpg","","","0","0"
"122116","13:16:05","14","14","targetincompatiblepractice","1","targetAright","8","23","1","473","3","flower3.jpg","","","0","0"
"122116","13:16:05","14","14","targetincompatiblepractice","1","targetBleft","9","18","1","555","3","insect3.jpg","","","0","0"
"122116","13:16:05","14","14","targetincompatiblepractice","1","targetAright","10","23","1","586","2","flower2.jpg","","","0","0"
"122116","13:16:05","14","14","targetincompatiblepractice","1","targetAright","11","23","1","455","1","flower1.jpg","","","0","0"
"122116","13:16:05","14","14","targetincompatiblepractice","1","targetAright","12","23","1","473","1","flower1.jpg","","","0","0"
"122116","13:16:05","14","14","targetincompatiblepractice","1","targetBleft","13","18","1","1235","6","insect6.jpg","","","0","0"
"122116","13:16:05","14","14","targetincompatiblepractice","1","targetAright","14","23","1","717","2","flower2.jpg","","","0","0"
"122116","13:16:05","14","14","targetincompatiblepractice","1","targetBleft","15","18","1","581","4","insect4.jpg","","","0","0"
"122116","13:16:05","14","14","targetincompatiblepractice","1","targetAright","16","23","1","539","5","flower5.jpg","","","0","0"
"122116","13:16:05","14","14","targetincompatiblepractice","1","targetBleft","17","18","1","666","6","insect6.jpg","","","0","0"
"122116","13:16:05","14","14","targetincompatiblepractice","1","targetAright","18","23","1","2508","4","flower4.jpg","","","0","0"
"122116","13:16:05","14","14","targetincompatiblepractice","1","targetBleft","19","18","1","531","3","insect3.jpg","","","0","0"
"122116","13:16:05","14","14","targetincompatiblepractice","1","targetBleft","20","18","1","626","2","insect2.jpg","","","0","0"
"122116","13:16:05","14","14","targetincompatiblepractice","1","targetBleft","21","18","1","430","4","insect4.jpg","","","0","0"
"122116","13:16:05","14","14","attributepractice","2","attributeB","2","23","1","1474","7","Failure","","","0","0"
"122116","13:16:05","14","14","attributepractice","2","attributeA","3","18","1","563","4","Love","","","0","0"
"122116","13:16:05","14","14","attributepractice","2","attributeB","4","23","1","873","8","Hurt","","","0","0"
"122116","13:16:05","14","14","attributepractice","2","attributeA","5","18","1","579","5","Glorious","","","0","0"
"122116","13:16:05","14","14","attributepractice","2","attributeB","6","23","1","592","6","Horrible","","","0","0"
"122116","13:16:05","14","14","attributepractice","2","attributeB","7","23","1","678","3","Awful","","","0","0"
"122116","13:16:05","14","14","attributepractice","2","attributeA","8","18","1","591","3","Laughter","","","0","0"
"122116","13:16:05","14","14","attributepractice","2","attributeA","9","18","1","972","6","Pleasure","","","0","0"
"122116","13:16:05","14","14","attributepractice","2","attributeB","10","23","1","666","1","Evil","","","0","0"
"122116","13:16:05","14","14","attributepractice","2","attributeA","11","18","1","3715","8","Wonderful","","","0","0"
"122116","13:16:05","14","14","attributepractice","2","attributeB","12","23","1","752","4","Nasty","","","0","0"
"122116","13:16:05","14","14","attributepractice","2","attributeB","13","23","1","558","5","Terrible","","","0","0"
"122116","13:16:05","14","14","attributepractice","2","attributeB","14","23","1","557","2","Agony","","","0","0"
"122116","13:16:05","14","14","attributepractice","2","attributeA","15","18","1","699","1","Joy","","","0","0"
"122116","13:16:05","14","14","attributepractice","2","attributeB","16","23","1","676","1","Evil","","","0","0"
"122116","13:16:05","14","14","attributepractice","2","attributeA","17","18","1","654","7","Peace","","","0","0"
"122116","13:16:05","14","14","attributepractice","2","attributeA","18","18","1","720","2","Happy","","","0","0"
"122116","13:16:05","14","14","attributepractice","2","attributeB","19","23","1","608","4","Nasty","","","0","0"
"122116","13:16:05","14","14","attributepractice","2","attributeA","20","18","1","1636","5","Glorious","","","0","0"
"122116","13:16:05","14","14","attributepractice","2","attributeA","21","18","1","678","1","Joy","","","0","0"
"122116","13:16:05","14","14","incompatibletest1","3","attributeA","2","18","0","2282","8","Wonderful","","","0","0"
"122116","13:16:05","14","14","incompatibletest1","3","targetBleft","3","18","1","4394","1","insect1.jpg","1.1950889376210618309","","0.5975444688105309154","50"
"122116","13:16:05","14","14","incompatibletest1","3","attributeA","4","18","1","1099","7","Peace","1.1252224754651576344","","0.5626112377325788172","66.6666666666666571928"
"122116","13:16:05","14","14","incompatibletest1","3","targetAright","5","23","1","619","3","flower3.jpg","1.0121978414420009784","","0.5060989207210004892","75"
"122116","13:16:05","14","14","incompatibletest1","3","attributeB","6","23","1","735","3","Awful","0.970910967050862328","","0.485455483525431164","80"
"122116","13:16:05","14","14","incompatibletest1","3","targetBleft","7","18","1","598","5","insect5.jpg","0.9305152475744229434","","0.4652576237872114717","83.3333333333333428072"
"122116","13:16:05","14","14","incompatibletest1","3","attributeA","8","18","1","707","3","Laughter","0.9174141890359663876","","0.4587070945179831938","85.7142857142857081953"
"122116","13:16:05","14","14","incompatibletest1","3","targetAright","9","23","1","619","6","flower6.jpg","0.9017323865833625218","","0.4508661932916812609","87.5"
"122116","13:16:05","14","14","incompatibletest1","3","attributeB","10","23","1","1215","7","Failure","0.940054254358751562","","0.470027127179375781","88.8888888888888857309"
"122116","13:16:05","14","14","incompatibletest1","3","targetAright","11","23","1","467","5","flower5.jpg","0.9154382679024837266","","0.4577191339512418633","90"
"122116","13:16:05","14","14","incompatibletest1","3","attributeA","12","18","1","693","4","Love","0.9158184757523627484","","0.4579092378761813742","90.9090909090909065071"
"122116","13:16:05","14","14","incompatibletest1","3","targetAright","13","23","1","590","2","flower2.jpg","0.9099756151894363709","","0.4549878075947181855","91.6666666666666571928"
"122116","13:16:05","14","14","incompatibletest1","3","attributeB","14","23","0","1291","6","Horrible","0.9470343379990171506","","0.4735171689995085753","84.6153846153846131983"
"122116","13:16:05","14","14","incompatibletest1","3","targetAright","15","23","1","938","1","flower1.jpg","0.9646447520186571811","","0.4823223760093285906","85.7142857142857081953"
"122116","13:16:05","14","14","incompatibletest1","3","attributeB","16","23","1","1009","2","Agony","0.9852870848635727485","","0.4926435424317863743","86.6666666666666714036"
"122116","13:16:05","14","14","incompatibletest1","3","targetBleft","17","18","1","741","4","insect4.jpg","0.9905860713245597804","","0.4952930356622798902","87.5"
"122116","13:16:05","14","14","incompatibletest1","3","attributeB","18","23","0","1284","5","Terrible","1.0203085545933239242","","0.5101542772966619621","82.352941176470579876"
"122116","13:16:05","14","14","incompatibletest1","3","targetBleft","19","18","1","1620","2","insect2.jpg","1.0549956879093171924","","0.5274978439546585962","83.3333333333333428072"
"122116","13:16:05","14","14","incompatibletest1","3","attributeA","20","18","1","815","6","Pleasure","1.0620903167412234502","","0.5310451583706117251","84.2105263157894654569"
"122116","13:16:05","14","14","incompatibletest1","3","targetBleft","21","18","1","851","6","insect6.jpg","1.0710640102276445251","","0.5355320051138222626","85"
"122116","13:16:05","14","14","incompatibletest2","5","attributeB","1","23","0","4931","8","Hurt","1.0710640102276445251","","0.5355320051138222626","80.9523809523809489974"
"122116","13:16:05","14","14","incompatibletest2","5","targetBleft","2","18","1","86","5","insect5.jpg","1.0710640102276445251","0.650226263891345746","0.8606451370594951911","81.8181818181818272251"
"122116","13:16:05","14","14","incompatibletest2","5","attributeB","3","23","1","6040","1","Evil","1.0710640102276445251","0.9478598912608648952","1.0094619507442548212","82.6086956521739068648"
"122116","13:16:05","14","14","incompatibletest2","5","targetBleft","4","18","1","1060","1","insect1.jpg","1.0710640102276445251","0.8945967481204381011","0.9828303791740413686","83.3333333333333428072"
"122116","13:16:05","14","14","incompatibletest2","5","attributeA","5","18","1","678","2","Happy","1.0710640102276445251","0.832110015017731186","0.9515870126226878556","84"
"122116","13:16:05","14","14","incompatibletest2","5","targetAright","6","23","1","560","3","flower3.jpg","1.0710640102276445251","0.7829859578267099884","0.9270249840271772568","84.6153846153846131983"
"122116","13:16:05","14","14","incompatibletest2","5","attributeB","7","23","1","638","4","Nasty","1.0710640102276445251","0.7543962044787437815","0.9127301073531941533","85.1851851851851904485"
"122116","13:16:05","14","14","incompatibletest2","5","targetBleft","8","18","1","609","3","insect3.jpg","1.0710640102276445251","0.7322847089412601873","0.9016743595844523007","85.7142857142857081953"
"122116","13:16:05","14","14","incompatibletest2","5","attributeB","9","23","1","1390","3","Awful","1.0710640102276445251","0.7568199390181135078","0.9139419746228789609","86.2068965517241281304"
"122116","13:16:05","14","14","incompatibletest2","5","targetAright","10","23","1","810","6","flower6.jpg","1.0710640102276445251","0.7522971399498710188","0.911680575088757772","86.6666666666666714036"
"122116","13:16:05","14","14","incompatibletest2","5","attributeB","11","23","1","2062","2","Agony","1.0710640102276445251","0.7990935683520071775","0.9350787892898257958","87.0967741935483843463"
"122116","13:16:05","14","14","incompatibletest2","5","targetAright","12","23","1","527","4","flower4.jpg","1.0710640102276445251","0.7809529397111989457","0.9260084749694217354","87.5"
"122116","13:16:05","14","14","incompatibletest2","5","attributeA","13","18","1","647","4","Love","1.0710640102276445251","0.7718973332885735728","0.9214806717581089934","87.8787878787878753428"
"122116","13:16:05","14","14","incompatibletest2","5","targetAright","14","23","1","866","5","flower5.jpg","1.0710640102276445251","0.7741952473345311558","0.922629628781087785","88.2352941176470579876"
"122116","13:16:05","14","14","incompatibletest2","5","attributeA","15","18","1","2220","1","Joy","1.0710640102276445251","0.8160863001224045732","0.9435751551750245492","88.5714285714285693984"
"122116","13:16:05","14","14","incompatibletest2","5","targetBleft","16","18","1","790","1","insect1.jpg","1.0710640102276445251","0.8144919411212017124","0.9427779756744231188","88.8888888888888857309"
"122116","13:16:05","14","14","incompatibletest2","5","attributeA","17","18","1","1803","6","Pleasure","1.0710640102276445251","0.8440932685226726351","0.9575786393751586356","89.18918918918919303"
"122116","13:16:05","14","14","incompatibletest2","5","targetAright","18","23","1","990","1","flower1.jpg","1.0710640102276445251","0.8497490858767859923","0.9604065480522152587","89.4736842105263150415"
"122116","13:16:05","14","14","incompatibletest2","5","attributeA","19","18","1","1171","5","Glorious","1.0710640102276445251","0.8612660957075252144","0.9661650529675849253","89.7435897435897516061"
"122116","13:16:05","14","14","incompatibletest2","5","targetBleft","20","18","1","2264","3","insect3.jpg","1.0710640102276445251","0.8941750950699699496","0.9826195526488072929","90"
"122116","13:16:05","14","14","incompatibletest2","5","attributeB","21","23","1","824","6","Horrible","1.0710640102276445251","0.8934496191369408757","0.9822568146822927559","90.2439024390243957896"
"122116","13:16:05","14","14","incompatibletest2","5","targetAright","22","23","1","1252","4","flower4.jpg","1.0710640102276445251","0.9056868928501905502","0.9883754515389175932","90.4761904761904816041"
"122116","13:16:05","14","14","incompatibletest2","5","attributeA","23","18","1","6862","8","Wonderful","1.0710640102276445251","0.8516131920889991047","0.9613386011583218149","90.6976744186046488494"
"122116","13:16:05","14","14","incompatibletest2","5","targetAright","24","23","1","753","6","flower6.jpg","1.0710640102276445251","0.8467630777949379794","0.9589135440112912523","90.9090909090909065071"
"122116","13:16:05","14","14","incompatibletest2","5","attributeA","25","18","1","911","2","Happy","1.0710640102276445251","0.8464453878612774318","0.9587546990444609785","91.1111111111111142691"
"122116","13:16:05","14","14","incompatibletest2","5","targetBleft","26","18","1","687","2","insect2.jpg","1.0710640102276445251","0.8410993773025985387","0.9560816937651215319","91.3043478260869534324"
"122116","13:16:05","14","14","incompatibletest2","5","attributeA","27","18","1","824","3","Laughter","1.0710640102276445251","0.8396250530957206637","0.9553445316616826499","91.4893617021276526202"
"122116","13:16:05","14","14","incompatibletest2","5","targetBleft","28","18","1","636","5","insect5.jpg","1.0710640102276445251","0.8341378196478312912","0.9526009149377379082","91.6666666666666571928"
"122116","13:16:05","14","14","incompatibletest2","5","attributeA","29","18","1","511","7","Peace","1.0710640102276445251","0.8262130354345685879","0.948638522831106501","91.8367346938775597209"
"122116","13:16:05","14","14","incompatibletest2","5","targetAright","30","23","1","583","3","flower3.jpg","1.0710640102276445251","0.8206511593778382796","0.9458575848027414024","92"
"122116","13:16:05","14","14","incompatibletest2","5","attributeB","31","23","1","540","5","Terrible","1.0710640102276445251","0.814617391027401605","0.9428407006275230096","92.1568627450980386584"
"122116","13:16:05","14","14","incompatibletest2","5","targetBleft","32","18","1","579","6","insect6.jpg","1.0710640102276445251","0.8099589676115237502","0.9405114889195841377","92.3076923076923065992"
"122116","13:16:05","14","14","incompatibletest2","5","attributeB","33","23","1","913","8","Hurt","1.0710640102276445251","0.8124592220720433522","0.9417616161498438832","92.4528301886792434061"
"122116","13:16:05","14","14","incompatibletest2","5","targetBleft","34","18","1","617","4","insect4.jpg","1.0710640102276445251","0.8092331110706019182","0.9401485606491232216","92.5925925925925952242"
"122116","13:16:05","14","14","incompatibletest2","5","attributeB","35","23","1","717","7","Failure","1.0710640102276445251","0.8083256765925570519","0.9396948434101007885","92.7272727272727195214"
"122116","13:16:05","14","14","incompatibletest2","5","targetBleft","36","18","1","573","6","insect6.jpg","1.0710640102276445251","0.8047766896758409283","0.9379203499517427822","92.8571428571428612031"
"122116","13:16:05","14","14","incompatibletest2","5","attributeA","37","18","1","658","6","Pleasure","1.0710640102276445251","0.8031980547834475237","0.9371310325055459689","92.9824561403508766944"
"122116","13:16:05","14","14","incompatibletest2","5","targetAright","38","23","1","541","2","flower2.jpg","1.0710640102276445251","0.7995678728419916004","0.9353159415348180072","93.1034482758620640652"
"122116","13:16:05","14","14","incompatibletest2","5","attributeB","39","23","1","620","5","Terrible","1.0710640102276445251","0.7977304940448822768","0.9343972521362633454","93.2203389830508371006"
"122116","13:16:05","14","14","incompatibletest2","5","targetAright","40","23","1","448","5","flower5.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","targetcompatiblepractice","6","targetAleft","2","18","1","2730","1","flower1.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","targetcompatiblepractice","6","targetBright","3","23","0","16728","4","insect4.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","targetcompatiblepractice","6","targetBright","4","23","1","669","5","insect5.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","targetcompatiblepractice","6","targetAleft","5","18","1","535","3","flower3.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","targetcompatiblepractice","6","targetBright","6","23","1","566","2","insect2.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","targetcompatiblepractice","6","targetBright","7","23","1","1101","1","insect1.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","targetcompatiblepractice","6","targetBright","8","23","1","492","3","insect3.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","targetcompatiblepractice","6","targetAleft","9","18","1","590","4","flower4.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","targetcompatiblepractice","6","targetAleft","10","18","1","443","6","flower6.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","targetcompatiblepractice","6","targetBright","11","23","1","470","4","insect4.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","targetcompatiblepractice","6","targetAleft","12","18","1","464","2","flower2.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","targetcompatiblepractice","6","targetBright","13","23","1","418","3","insect3.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","targetcompatiblepractice","6","targetBright","14","23","1","582","2","insect2.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","targetcompatiblepractice","6","targetAleft","15","18","1","580","6","flower6.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","targetcompatiblepractice","6","targetAleft","16","18","1","426","3","flower3.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","targetcompatiblepractice","6","targetBright","17","23","1","622","5","insect5.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","targetcompatiblepractice","6","targetBright","18","23","1","473","6","insect6.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","targetcompatiblepractice","6","targetAleft","19","18","1","483","5","flower5.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","targetcompatiblepractice","6","targetAleft","20","18","1","468","1","flower1.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","targetcompatiblepractice","6","targetAleft","21","18","1","510","2","flower2.jpg","1.0710640102276445251","0.7928066788098691031","0.9319353445187568141","93.3333333333333285964"
"122116","13:16:05","14","14","compatibletest1","7","attributeB","2","23","1","1026","1","Evil","0.1190763878967223272","0.7928066788098691031","0.455941533353295736","93.4426229508196826146"
"122116","13:16:05","14","14","compatibletest1","7","targetBright","3","23","1","454","1","insect1.jpg","0.4489413659144849689","0.7928066788098691031","0.620874022362177036","93.5483870967741921731"
"122116","13:16:05","14","14","compatibletest1","7","attributeB","4","23","1","512","7","Failure","0.5418133810073699763","0.7928066788098691031","0.6673100299086195397","93.6507936507936449289"
"122116","13:16:05","14","14","compatibletest1","7","targetBright","5","23","1","417","6","insect6.jpg","0.6187901873713340661","0.7928066788098691031","0.7057984330906015291","93.75"
"122116","13:16:05","14","14","compatibletest1","7","attributeA","6","18","1","541","8","Wonderful","0.6438480225117180211","0.7928066788098691031","0.7183273506607935621","93.846153846153839595"
"122116","13:16:05","14","14","compatibletest1","7","targetBright","7","23","1","500","1","insect1.jpg","0.671728270761169477","0.7928066788098691031","0.7322674747855193456","93.9393939393939376714"
"122116","13:16:05","14","14","compatibletest1","7","attributeA","8","18","1","604","7","Peace","0.6789737431365510112","0.7928066788098691031","0.7358902109732100572","94.0298507462686643521"
"122116","13:16:05","14","14","compatibletest1","7","targetAleft","9","18","1","409","4","flower4.jpg","0.713118150275453111","0.7928066788098691031","0.752962414542661107","94.1176470588235218884"
"122116","13:16:05","14","14","compatibletest1","7","attributeA","10","18","1","453","2","Happy","0.7370281610209679091","0.7928066788098691031","0.7649174199154185061","94.2028985507246403586"
"122116","13:16:05","14","14","compatibletest1","7","targetBright","11","23","1","536","3","insect3.jpg","0.7493828037688766708","0.7928066788098691031","0.7710947412893729425","94.2857142857142775938"
"122116","13:16:05","14","14","compatibletest1","7","attributeB","12","23","1","471","2","Agony","0.767709160255395151","0.7928066788098691031","0.7802579195326321271","94.3661971830985919496"
"122116","13:16:05","14","14","compatibletest1","7","targetAleft","13","18","1","497","6","flower6.jpg","0.7822961322351307256","0.7928066788098691031","0.7875514055224999144","94.4444444444444428655"
"122116","13:16:05","14","14","compatibletest1","7","attributeA","14","18","1","490","4","Love","0.7966883932652866207","0.7928066788098691031","0.7947475360375778619","94.520547945205478868"
"122116","13:16:05","14","14","compatibletest1","7","targetBright","15","23","1","515","2","insect2.jpg","0.8083655314619317966","0.7928066788098691031","0.8005861051359004499","94.594594594594596515"
"122116","13:16:05","14","14","compatibletest1","7","attributeA","16","18","1","588","3","Laughter","0.8140686734265522029","0.7928066788098691031","0.8034376761182107085","94.6666666666666714036"
"122116","13:16:05","14","14","compatibletest1","7","targetAleft","17","18","1","457","4","flower4.jpg","0.8293328531896546618","0.7928066788098691031","0.8110697659997618825","94.7368421052631504153"
"122116","13:16:05","14","14","compatibletest1","7","attributeB","18","23","1","651","3","Awful","0.8304865004513029003","0.7928066788098691031","0.8116465896305860017","94.8051948051948016882"
"122116","13:16:05","14","14","compatibletest1","7","targetAleft","19","18","1","646","3","flower3.jpg","0.832587915414285118","0.7928066788098691031","0.812697297112077166","94.8717948717948615922"
"122116","13:16:05","14","14","compatibletest1","7","attributeB","20","23","1","577","6","Horrible","0.8396393840411262577","0.7928066788098691031","0.8162230314254976804","94.93670886075949511"
"122116","13:16:05","14","14","compatibletest1","7","targetAleft","21","18","1","462","5","flower5.jpg","0.8533747256916726087","0.7928066788098691031","0.8230907022507708559","95"
"122116","13:16:05","14","14","compatibletest2","9","attributeB","1","23","1","826","4","Nasty","0.8533747256916726087","0.2961783909751115051","0.5747765583333920292","95.0617283950617348864"
"122116","13:16:05","14","14","compatibletest2","9","targetAleft","2","18","1","558","1","flower1.jpg","0.8533747256916726087","0.390146926573809727","0.6217608261327411956","95.1219512195121978948"
"122116","13:16:05","14","14","compatibletest2","9","attributeB","3","23","1","828","8","Hurt","0.8533747256916726087","0.3639966419717798884","0.6086856838317262763","95.1807228915662619784"
"122116","13:16:05","14","14","compatibletest2","9","targetBright","4","23","1","736","5","insect5.jpg","0.8533747256916726087","0.3683882307555799707","0.6108814782236262619","95.2380952380952265912"
"122116","13:16:05","14","14","compatibletest2","9","attributeA","5","18","1","1247","5","Glorious","0.8533747256916726087","0.3006491312746366606","0.5770119284831546347","95.2941176470588118264"
"122116","13:16:05","14","14","compatibletest2","9","targetBright","6","23","1","601","4","insect4.jpg","0.8533747256916726087","0.3320924632828846645","0.5927335944872786921","95.3488372093023315301"
"122116","13:16:05","14","14","compatibletest2","9","attributeA","7","18","1","621","1","Joy","0.8533747256916726087","0.3537933435957003603","0.6035840346436864845","95.4022988505747093768"
"122116","13:16:05","14","14","compatibletest2","9","targetAleft","8","18","1","537","2","flower2.jpg","0.8533747256916726087","0.3786133281405678619","0.6159940269161202631","95.4545454545454532536"
"122116","13:16:05","14","14","compatibletest2","9","attributeA","9","18","1","528","7","Peace","0.8533747256916726087","0.3996601610930293758","0.6265174433923510477","95.5056179775280895683"
"122116","13:16:05","14","14","compatibletest2","9","targetAleft","10","18","1","440","3","flower3.jpg","0.8533747256916726087","0.4236732106098856088","0.6385239681507790532","95.5555555555555571345"
"122116","13:16:05","14","14","compatibletest2","9","attributeA","11","18","1","555","6","Pleasure","0.8533747256916726087","0.4367631228274267419","0.6450689242595496475","95.6043956043956058011"
"122116","13:16:05","14","14","compatibletest2","9","targetBright","12","23","1","530","4","insect4.jpg","0.8533747256916726087","0.4499235112382983237","0.6516491184649855217","95.6521739130434838216"
"122116","13:16:05","14","14","compatibletest2","9","attributeA","13","18","1","817","2","Happy","0.8533747256916726087","0.4455865698684810527","0.6494806477800768585","95.698924731182799519"
"122116","13:16:05","14","14","compatibletest2","9","targetBright","14","23","1","741","1","insect1.jpg","0.8533747256916726087","0.4463337416075277564","0.6498542336496001548","95.7446808510638334155"
"122116","13:16:05","14","14","compatibletest2","9","attributeA","15","18","1","620","4","Love","0.8533747256916726087","0.4534505705176707924","0.6534126481046717005","95.7894736842105203323"
"122116","13:16:05","14","14","compatibletest2","9","targetAleft","16","18","1","1000","4","flower4.jpg","0.8533747256916726087","0.4420354035140991455","0.6477050646028859049","95.8333333333333428072"
"122116","13:16:05","14","14","compatibletest2","9","attributeB","17","23","1","1092","4","Nasty","0.8533747256916726087","0.4278183159329485563","0.6405965208123105548","95.8762886597938148725"
"122116","13:16:05","14","14","compatibletest2","9","targetAleft","18","18","1","693","6","flower6.jpg","0.8533747256916726087","0.4326936051157162511","0.6430341654036944021","95.9183673469387656496"
"122116","13:16:05","14","14","compatibletest2","9","attributeB","19","23","1","726","8","Hurt","0.8533747256916726087","0.4360707906944740753","0.644722758193073342","95.9595959595959584476"
"122116","13:16:05","14","14","compatibletest2","9","targetAleft","20","18","1","621","1","flower1.jpg","0.8533747256916726087","0.4435154706271868252","0.6484450981594297447","96"
"122116","13:16:05","14","14","compatibletest2","9","attributeA","21","18","1","1129","3","Laughter","0.8533747256916726087","0.4311345418400493457","0.6422546337658610049","96.0396039603960360864"
"122116","13:16:05","14","14","compatibletest2","9","targetAleft","22","18","1","648","2","flower2.jpg","0.8533747256916726087","0.4376937397566637022","0.645534232724168211","96.0784313725490193292"
"122116","13:16:05","14","14","compatibletest2","9","attributeA","23","18","1","587","5","Glorious","0.8533747256916726087","0.4460743350958905618","0.6497245303937815297","96.1165048543689408689"
"122116","13:16:05","14","14","compatibletest2","9","targetAleft","24","18","1","552","5","flower5.jpg","0.8533747256916726087","0.455209722157274288","0.6542922239244735039","96.153846153846160405"
"122116","13:16:05","14","14","compatibletest2","9","attributeB","25","23","1","679","5","Terrible","0.8533747256916726087","0.4598787494670945608","0.6566267375793836125","96.1904761904761897995"
"122116","13:16:05","14","14","compatibletest2","9","targetBright","26","23","1","488","3","insect3.jpg","0.8533747256916726087","0.4702733261294713141","0.6618240259105719892","96.2264150943396288085"
"122116","13:16:05","14","14","compatibletest2","9","attributeB","27","23","1","553","1","Evil","0.8533747256916726087","0.4782870059993702405","0.6658308658455214246","96.2616822429906591196"
"122116","13:16:05","14","14","compatibletest2","9","targetBright","28","23","1","584","5","insect5.jpg","0.8533747256916726087","0.4851037625888803828","0.669239244140276468","96.2962962962962905067"
"122116","13:16:05","14","14","compatibletest2","9","attributeB","29","23","1","461","2","Agony","0.8533747256916726087","0.4950619514806695043","0.6742183385861710843","96.3302752293577952969"
"122116","13:16:05","14","14","compatibletest2","9","targetBright","30","23","1","464","2","insect2.jpg","0.8533747256916726087","0.5045307220032704265","0.6789527238474715176","96.3636363636363597607"
"122116","13:16:05","14","14","compatibletest2","9","attributeA","31","18","1","554","8","Wonderful","0.8533747256916726087","0.5113157030668354919","0.6823452143792541058","96.3963963963963976767"
"122116","13:16:05","14","14","compatibletest2","9","targetBright","32","23","0","961","6","insect6.jpg","0.8533747256916726087","0.5071193620120513224","0.6802470438518619655","95.5357142857142918047"
"122116","13:16:05","14","14","compatibletest2","9","attributeB","33","23","1","582","3","Awful","0.8533747256916726087","0.513080024990523631","0.6832273753410981199","95.5752212389380559898"
"122116","13:16:05","14","14","compatibletest2","9","targetAleft","34","18","1","516","1","flower1.jpg","0.8533747256916726087","0.5204675064606963941","0.6869211160761845569","95.6140350877193014867"
"122116","13:16:05","14","14","compatibletest2","9","attributeB","35","23","1","580","7","Failure","0.8533747256916726087","0.5261334338268786048","0.6897540797592756068","95.6521739130434838216"
"122116","13:16:05","14","14","compatibletest2","9","targetBright","36","23","1","498","5","insect5.jpg","0.8533747256916726087","0.5335310837789345451","0.6934529047353035214","95.6896551724137935935"
"122116","13:16:05","14","14","compatibletest2","9","attributeA","37","18","1","499","1","Joy","0.8533747256916726087","0.5406919800782862273","0.6970333528849794735","95.7264957264957274674"
"122116","13:16:05","14","14","compatibletest2","9","targetAleft","38","18","1","596","6","flower6.jpg","0.8533747256916726087","0.5455421416932212386","0.6994584336924469792","95.7627118644067820696"
"122116","13:16:05","14","14","compatibletest2","9","attributeB","39","23","1","577","6","Horrible","0.8533747256916726087","0.5507094644439439746","0.7020420950678083472","95.7983193277310931535"
