"date","time","group","subject","blockcode","blocknum","trialcode","trialnum","response","correct","latency","stimulusnumber1","stimulusitem1","expressions.d","expressions.latdiff","expressions.percentcorrect"
"122116","13:21:40","14","14","incompatibletest","3","attributeA","40","18","0","835","6","Pleasure","0.7246882044129678846","826.2999999999999545253","92.5"
"122116","13:21:40","14","14","incompatibletest","3","attributeA","41","18","1","462","8","Wonderful","0.7249533850363302223","817.4146341463414273676","92.6829268292682968422"
"122116","13:21:40","14","14","incompatibletest","3","attributeB","42","23","1","465","5","Terrible","0.7253918959170706504","809.0238095238095183959","92.8571428571428612031"
"122116","13:21:40","14","14","incompatibletest","3","attributeA","43","18","1","484","3","Laughter","0.7263578618935521147","801.4651162790697753735","93.0232558139534830843"
"122116","13:21:40","14","14","incompatibletest","3","attributeB","44","23","1","606","1","Evil","0.7300256317490049218","797.0227272727272520569","93.1818181818181727749"
"122116","13:21:40","14","14","incompatibletest","3","targetAright","45","23","1","499","1","bf14_nc.jpg","0.7314210238551954735","790.3999999999999772626","93.3333333333333285964"
"122116","13:21:40","14","14","incompatibletest","3","attributeA","46","18","1","525","7","Peace","0.7334264411078351698","784.6304347826087450812","93.478260869565218627"
"122116","13:21:40","14","14","incompatibletest","3","attributeB","47","23","0","829","2","Agony","0.7411774080793838149","785.5744680851063321825","91.4893617021276526202"
"122116","13:21:40","14","14","incompatibletest","3","attributeB","48","23","1","481","4","Nasty","0.7422348690412277072","779.2291666666666287711","91.6666666666666571928"
"122116","13:21:40","14","14","incompatibletest","3","targetAright","49","23","1","795","5","bm23_nc.jpg","0.7492561018517884808","779.5510204081632537054","91.8367346938775597209"
"122116","13:21:40","14","14","incompatibletest","3","attributeB","50","23","1","793","7","Failure","0.7561378260755090563","779.8200000000000500222","92"
"122116","13:21:40","14","14","incompatibletest","3","attributeA","51","18","1","470","2","Happy","0.7569512909102998899","773.7450980392156907328","92.1568627450980386584"
"122116","13:21:40","14","14","incompatibletest","3","attributeA","52","18","1","481","7","Peace","0.7580445397326373014","768.11538461538464162","92.3076923076923065992"
"122116","13:21:40","14","14","incompatibletest","3","attributeB","53","23","1","484","3","Awful","0.759243563970518065","762.7547169811321055022","92.4528301886792434061"
"122116","13:21:40","14","14","incompatibletest","3","attributeB","54","23","1","422","8","Hurt","0.7592281940906770998","756.4444444444444570763","92.5925925925925952242"
"122116","13:21:40","14","14","incompatibletest","3","attributeA","55","18","1","514","4","Love","0.7611010042189059188","752.0363636363636032911","92.7272727272727195214"
"122116","13:21:40","14","14","incompatibletest","3","attributeA","56","18","0","1219","2","Happy","0.7727430212575298052","760.375","91.0714285714285693984"
"122116","13:21:40","14","14","incompatibletest","3","attributeA","57","18","1","630","8","Wonderful","0.7765764172376214969","758.0877192982455881065","91.2280701754385887625"
"122116","13:21:40","14","14","incompatibletest","3","attributeA","58","18","1","651","1","Joy","0.7807348625909305007","756.2413793103448824695","91.379310344827587187"
"122116","13:21:40","14","14","incompatibletest","3","attributeA","59","18","1","566","5","Glorious","0.783414041270996897","753.0169491525423381972","91.5254237288135641393"
"122116","13:21:40","14","14","incompatibletest","3","attributeA","60","18","1","557","3","Laughter","0.7859345380292364069","749.75","91.6666666666666571928"
"122116","13:21:40","14","14","incompatibletest","3","attributeB","61","23","1","484","6","Horrible","0.78715089706871888","745.3934426229508289907","91.8032786885245855046"
"122116","13:21:40","14","14","incompatibletest","3","targetAright","62","23","1","470","3","bf56_nc.jpg","0.7881398295711664614","740.9516129032258504594","91.9354838709677437691"
"122116","13:21:40","14","14","incompatibletest","3","attributeA","63","18","1","616","6","Pleasure","0.791666132852500426","738.9682539682539754722","92.0634920634920632665"
"122116","13:21:40","14","14","incompatibletest","3","attributeA","64","18","1","541","2","Happy","0.7939345832700194228","735.875","92.1875"
"122116","13:21:40","14","14","incompatibletest","3","targetAright","65","23","1","493","2","bf23_nc.jpg","0.7953814384072085408","732.138461538461569944","92.3076923076923065992"
"122116","13:21:40","14","14","incompatibletest","3","attributeA","66","18","1","519","8","Wonderful","0.7972942603229403735","728.9090909090908780854","92.4242424242424220893"
"122116","13:21:40","14","14","incompatibletest","3","targetAright","67","23","1","495","6","bm56_nc.jpg","0.7988087367341755174","725.4179104477611872426","92.5373134328358162293"
"122116","13:21:40","14","14","incompatibletest","3","targetAright","68","23","1","521","3","bf56_nc.jpg","0.8007762996244252029","722.4117647058823195039","92.647058823529420124"
"122116","13:21:40","14","14","incompatibletest","3","attributeA","69","18","1","505","5","Glorious","0.8024855478218062554","719.2608695652173764756","92.7536231884057968955"
"122116","13:21:40","14","14","incompatibletest","3","targetAright","70","23","1","570","1","bf14_nc.jpg","0.805248453997036262","717.1285714285713766003","92.8571428571428612031"
"122116","13:21:40","14","14","compatibletest","5","targetAleft","1","18","1","578","5","bm23_nc.jpg","0.1714996926772058561","139.1285714285713766003","92.9577464788732328316"
"122116","13:21:40","14","14","compatibletest","5","attributeB","2","23","1","1009","2","Agony","-0.0949611613500985358","-76.3714285714286233997","93.0555555555555571345"
"122116","13:21:40","14","14","compatibletest","5","attributeB","3","23","1","261","3","Awful","0.1262553601819533244","101.1285714285713766003","93.1506849315068450323"
"122116","13:21:40","14","14","compatibletest","5","attributeB","4","23","0","2737","1","Evil","-0.5046335331154969683","-429.1214285714286233997","91.8918918918919018779"
"122116","13:21:40","14","14","compatibletest","5","attributeA","5","18","1","693","1","Joy","-0.404968382074998412","-338.4714285714285324502","92"
"122116","13:21:40","14","14","compatibletest","5","targetAleft","6","18","1","263","2","bf23_nc.jpg","-0.2505623244216773626","-206.3714285714286233997","92.1052631578947398339"
"122116","13:21:40","14","14","compatibletest","5","attributeA","7","18","1","834","6","Pleasure","-0.2367888985909780142","-193.5857142857142889625","92.2077922077922096378"
"122116","13:21:40","14","14","compatibletest","5","attributeB","8","23","0","598","7","Failure","-0.1905349455800263436","-154.4964285714286233997","91.0256410256410219972"
"122116","13:21:40","14","14","compatibletest","5","targetAleft","9","18","1","1043","4","bm14_nc.jpg","-0.2150736852579870906","-173.5380952380952521708","91.1392405063291164424"
"122116","13:21:40","14","14","compatibletest","5","attributeB","10","23","0","822","8","Hurt","-0.2079549924479306977","-166.671428571428577925","90"
"122116","13:21:40","14","14","compatibletest","5","attributeA","11","18","1","138","7","Peace","-0.1239589794309579468","-98.8714285714286233997","90.123456790123455562"
"122116","13:21:40","14","14","compatibletest","5","attributeB","12","23","0","11347","5","Terrible","-0.1239589794309579468","-98.8714285714286233997","89.0243902439024452633"
"122116","13:21:40","14","14","compatibletest","5","targetAleft","13","18","0","2390","6","bm56_nc.jpg","-0.2815999938605870945","-230.0380952380952521708","87.9518072289156549459"
"122116","13:21:40","14","14","compatibletest","5","attributeB","14","23","0","2833","4","Nasty","-0.4415744896700649624","-375.1021978021979066398","86.9047619047619122057"
"122116","13:21:40","14","14","compatibletest","5","attributeB","15","23","1","5010","3","Awful","-0.6691564088630610474","-654.9428571428572922741","87.0588235294117680496"
"122116","13:21:40","14","14","compatibletest","5","attributeB","16","23","1","578","1","Evil","-0.6215773449930660499","-602.0047619047620628407","87.2093023255813903916"
"122116","13:21:40","14","14","compatibletest","5","attributeA","17","18","1","505","4","Love","-0.5744233758155802283","-551.1214285714286233997","87.3563218390804649971"
"122116","13:21:40","14","14","compatibletest","5","attributeB","18","23","1","554","2","Agony","-0.5351579842457317993","-509.1067226890756955981","87.5"
"122116","13:21:40","14","14","compatibletest","5","targetAleft","19","18","1","505","4","bm14_nc.jpg","-0.4968754937938646421","-469.0380952380953658576","87.6404494382022534182"
"122116","13:21:40","14","14","compatibletest","5","attributeB","20","23","1","474","8","Hurt","-0.4604290199435487341","-431.5556390977444607415","87.7777777777777714618"
"122116","13:21:40","14","14","compatibletest","5","targetAleft","21","18","1","429","3","bf56_nc.jpg","-0.4247886872311315565","-395.5714285714286688744","87.9120879120879124002"
"122116","13:21:40","14","14","compatibletest","5","attributeB","22","23","1","513","6","Horrible","-0.3966227922384336635","-367.0142857142857337749","88.0434782608695627459"
"122116","13:21:40","14","14","compatibletest","5","attributeA","23","18","1","514","3","Laughter","-0.3708467045913507731","-341.0987012987013713428","88.1720430107526880192"
"122116","13:21:40","14","14","compatibletest","5","targetAleft","24","18","1","412","6","bm56_nc.jpg","-0.3421613727496848889","-313.0018633540373684809","88.2978723404255276819"
"122116","13:21:40","14","14","compatibletest","5","attributeA","25","18","1","409","4","Love","-0.3155112073435029085","-287.1214285714286233997","88.4210526315789451246"
"122116","13:21:40","14","14","compatibletest","5","attributeB","26","23","1","502","7","Failure","-0.2950112780980032046","-267.0314285714285915674","88.5416666666666571928"
"122116","13:21:40","14","14","compatibletest","5","targetAleft","27","18","1","600","2","bf23_nc.jpg","-0.2802105910178468995","-252.2560439560439817797","88.6597938144329873467"
"122116","13:21:40","14","14","compatibletest","5","attributeB","28","23","1","541","5","Terrible","-0.263956743375987124","-236.389947089947099812","88.7755102040816268527"
"122116","13:21:40","14","14","compatibletest","5","attributeB","29","23","1","541","4","Nasty","-0.2487710503855118938","-221.6571428571429578369","88.8888888888888857309"
"122116","13:21:40","14","14","compatibletest","5","attributeA","30","18","1","581","5","Glorious","-0.2361257357751775365","-209.3197044334975771562","89"
"122116","13:21:40","14","14","compatibletest","5","attributeB","31","23","0","883","2","Agony","-0.2356889013970389912","-207.8714285714286233997","88.1188118811881224701"
"122116","13:21:40","14","14","compatibletest","5","attributeA","32","18","0","1172","1","Joy","-0.2457084716179067096","-215.839170506912523706","87.2549019607843092672"
"122116","13:21:40","14","14","compatibletest","5","attributeA","33","18","1","521","6","Pleasure","-0.2321472647687097823","-202.9651785714286233997","87.3786407766990294022"
"122116","13:21:40","14","14","compatibletest","5","attributeA","34","18","1","506","8","Wonderful","-0.2188002416512126458","-190.4168831168831275136","87.5"
"122116","13:21:40","14","14","compatibletest","5","attributeB","35","23","1","659","6","Horrible","-0.2114319918543930699","-183.1067226890756955981","87.619047619047620401"
"122116","13:21:40","14","14","compatibletest","5","attributeB","36","23","1","710","3","Awful","-0.2061599854615349392","-177.671428571428577925","87.7358490566037829694"
"122116","13:21:40","14","14","compatibletest","5","targetAleft","37","18","1","535","5","bm23_nc.jpg","-0.1954426640339999577","-167.6769841269841663234","87.8504672897196314807"
"122116","13:21:40","14","14","compatibletest","5","attributeB","38","23","1","583","1","Evil","-0.1867890448573394646","-159.5200772200772689757","87.9629629629629619103"
"122116","13:21:40","14","14","compatibletest","5","targetAleft","39","18","1","557","1","bf14_nc.jpg","-0.1777313819887616497","-151.1082706766917453933","88.0733944954128560312"
"122116","13:21:40","14","14","compatibletest","5","attributeA","40","18","1","444","2","Happy","-0.1656045680336305503","-140.2304029304029882042","88.1818181818181869858"
"122116","13:21:40","14","14","compatibletest","5","attributeB","41","23","1","576","8","Hurt","-0.1579945805814865489","-133.1964285714286688744","88.2882882882882853437"
"122116","13:21:40","14","14","compatibletest","5","targetAleft","42","18","1","471","6","bm56_nc.jpg","-0.1476180820462414944","-123.9445993031359876113","88.3928571428571387969"
"122116","13:21:40","14","14","compatibletest","5","attributeA","43","18","1","489","3","Laughter","-0.1381973454050322292","-115.5619047619047705666","88.495575221238937047"
"122116","13:21:40","14","14","compatibletest","5","attributeA","44","18","1","459","7","Peace","-0.1283087035183608504","-106.8714285714286233997","88.596491228070178181"
"122116","13:21:40","14","14","compatibletest","5","attributeB","45","23","1","662","4","Nasty","-0.1244350223582934012","-103.1896103896104932574","88.6956521739130465676"
"122116","13:21:40","14","14","compatibletest","5","targetAleft","46","18","1","561","5","bm23_nc.jpg","-0.1179779500764767813","-97.4269841269841663234","88.7931034482758718696"
"122116","13:21:40","14","14","compatibletest","5","attributeA","47","18","1","648","7","Peace","-0.1140836313739785335","-93.8062111801242508591","88.8888888888888857309"
"122116","13:21:40","14","14","compatibletest","5","attributeB","48","23","1","492","5","Terrible","-0.1062450852613919111","-87.0203647416414014515","88.9830508474576191702"
"122116","13:21:40","14","14","compatibletest","5","attributeA","49","18","1","518","5","Glorious","-0.099358784471197184","-81.0589285714286233997","89.0756302521008507256"
"122116","13:21:40","14","14","compatibletest","5","attributeB","50","23","1","607","7","Failure","-0.0949678073317318239","-77.1571428571429578369","89.1666666666666714036"
"122116","13:21:40","14","14","compatibletest","5","attributeB","51","23","1","516","3","Awful","-0.0884600821216925265","-71.5914285714286506845","89.2561983471074427143"
"122116","13:21:40","14","14","compatibletest","5","targetAleft","52","18","1","501","2","bf23_nc.jpg","-0.0817999627321467637","-65.9498599439776853615","89.344262295081961156"
"122116","13:21:40","14","14","compatibletest","5","targetAleft","53","18","1","510","1","bf14_nc.jpg","-0.0755732462084021811","-60.6983516483517178131","89.4308943089430812279"
"122116","13:21:40","14","14","compatibletest","5","attributeB","54","23","1","775","4","Nasty","-0.0758178520841902293","-60.6450134770890372238","89.5161290322580640577"
"122116","13:21:40","14","14","compatibletest","5","targetAleft","55","18","1","501","3","bf56_nc.jpg","-0.0696682424847481219","-55.5195767195767757585","89.6000000000000085265"
"122116","13:21:40","14","14","compatibletest","5","attributeB","56","23","1","623","5","Terrible","-0.0665169882263679235","-52.7987012987013031307","89.6825396825396836675"
"122116","13:21:40","14","14","compatibletest","5","attributeA","57","18","1","619","3","Laughter","-0.0633698020560622827","-50.1035714285715130245","89.763779527559051985"
"122116","13:21:40","14","14","compatibletest","5","attributeB","58","23","1","519","1","Evil","-0.0580749498384150881","-45.7486215538847318385","89.84375"
"122116","13:21:40","14","14","compatibletest","5","attributeA","59","18","1","456","4","Love","-0.0515359252956185468","-40.4576354679803671388","89.9224806201550421747"
"122116","13:21:40","14","14","compatibletest","5","targetAleft","60","18","1","499","4","bm14_nc.jpg","-0.0461172517624645964","-36.0748184019371365139","90"
"122116","13:21:40","14","14","compatibletest","5","targetAleft","61","18","1","469","5","bm23_nc.jpg","-0.0402003175859168838","-31.3380952380953203829","90.0763358778625899959"
"122116","13:21:40","14","14","compatibletest","5","targetAleft","62","18","1","439","6","bm56_nc.jpg","-0.0338044605461489608","-26.2648711943794523904","90.1515151515151558215"
"122116","13:21:40","14","14","compatibletest","5","attributeB","63","23","1","459","8","Hurt","-0.0279949070319402103","-21.6778801843317978637","90.2255639097744364108"
"122116","13:21:40","14","14","compatibletest","5","attributeA","64","18","1","606","1","Joy","-0.0253664986943569863","-19.5698412698412766986","90.2985074626865724667"
"122116","13:21:40","14","14","compatibletest","5","attributeB","65","23","1","844","7","Failure","-0.0276414036092884376","-21.2464285714286233997","90.3703703703703666861"
"122116","13:21:40","14","14","compatibletest","5","targetAleft","66","18","1","583","1","bf14_nc.jpg","-0.0246203523821952527","-18.856043956044004517","90.4411764705882319504"
"122116","13:21:40","14","14","compatibletest","5","attributeB","67","23","1","629","2","Agony","-0.0225863056426347172","-17.2350649350649973712","90.5109489051094868728"
"122116","13:21:40","14","14","compatibletest","5","attributeA","68","18","1","497","8","Wonderful","-0.0180039961388135696","-13.6923240938166372871","90.5797101449275317009"
"122116","13:21:40","14","14","compatibletest","5","attributeA","69","18","1","443","2","Happy","-0.012477921842416308","-9.4596638655463038958","90.6474820143884869594"
"122116","13:21:40","14","14","compatibletest","5","targetAleft","70","18","1","415","3","bf56_nc.jpg","-0.0065411977088583404","-4.943892339544618153","90.7142857142857081953"
"122116","18:15:24","12","12","practice_incompatibletest","1","attributeB","2","23","1","601","1","Evil","","0","0"
"122116","18:15:24","12","12","practice_incompatibletest","1","attributeA","3","18","1","500","6","Pleasure","","0","0"
"122116","18:15:24","12","12","practice_incompatibletest","1","attributeA","4","18","1","407","2","Happy","","0","0"
"122116","18:15:24","12","12","practice_incompatibletest","1","attributeA","5","18","1","452","5","Glorious","","0","0"
"122116","18:15:24","12","12","practice_incompatibletest","1","attributeA","6","18","1","384","4","Love","","0","0"
"122116","18:15:24","12","12","practice_incompatibletest","1","attributeB","7","23","0","614","5","Terrible","","0","0"
"122116","18:15:24","12","12","practice_incompatibletest","1","attributeB","8","23","1","587","4","Nasty","","0","0"
"122116","18:15:24","12","12","practice_incompatibletest","1","attributeB","9","23","1","546","6","Horrible","","0","0"
"122116","18:15:24","12","12","practice_incompatibletest","1","attributeB","10","23","1","529","3","Awful","","0","0"
"122116","18:15:24","12","12","practice_incompatibletest","1","attributeA","11","18","1","455","3","Laughter","","0","0"
"122116","18:15:24","12","12","incompatibletest","3","attributeA","1","18","1","537","7","Peace","","537","100"
"122116","18:15:24","12","12","incompatibletest","3","targetAright","2","23","1","1667","4","bm14_nc.jpg","0.9873775073635097099","1102","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeA","3","18","1","593","8","Wonderful","1.0900552209367426748","932.3333333333333712289","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeA","4","18","1","767","1","Joy","1.2104246640146671954","891","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeA","5","18","1","1172","8","Wonderful","1.3341091198755516967","947.2000000000000454747","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeB","6","23","1","740","2","Agony","1.3821754257587448578","912.6666666666666287711","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeB","7","23","1","673","7","Failure","1.4095613564799052142","878.4285714285714448124","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeB","8","23","1","713","8","Hurt","1.4424430182498608755","857.75","100"
"122116","18:15:24","12","12","incompatibletest","3","targetAright","9","23","1","512","1","bf14_nc.jpg","1.4315733933588228322","819.3333333333333712289","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeB","10","23","1","464","4","Nasty","1.415491949733957977","783.7999999999999545253","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeA","11","18","1","528","6","Pleasure","1.4187060004444582706","760.5454545454545041139","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeB","12","23","1","491","3","Awful","1.4170870027661239821","738.0833333333333712289","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeA","13","18","1","480","5","Glorious","1.4158934636330735568","718.2307692307692832401","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeA","14","18","1","487","2","Happy","1.417828049902911669","701.7142857142856655628","100"
"122116","18:15:24","12","12","incompatibletest","3","targetAright","15","23","1","491","5","bm23_nc.jpg","1.4216470999397172736","687.6666666666666287711","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeB","16","23","1","453","6","Horrible","1.4207686954113696309","673","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeA","17","18","1","535","7","Peace","1.4316987029024066391","664.8823529411764639008","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeB","18","23","1","460","8","Hurt","1.4334355123529221032","653.5","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeA","19","18","1","490","1","Joy","1.4395622147368241084","644.8947368421053170096","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeA","20","18","1","554","4","Love","1.4520757590756274702","640.3500000000000227374","100"
"122116","18:15:24","12","12","incompatibletest","3","targetAright","21","23","1","516","6","bm56_nc.jpg","1.4607606839175375502","634.4285714285714448124","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeB","22","23","1","954","1","Evil","1.4735179158072120309","648.9545454545454958861","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeA","23","18","1","505","3","Laughter","1.4794376870625982612","642.695652173913003935","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeA","24","18","1","452","3","Laughter","1.4802849603693111202","634.75","100"
"122116","18:15:24","12","12","incompatibletest","3","targetAright","25","23","1","517","3","bf56_nc.jpg","1.4874560609363369768","630.0399999999999636202","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeA","26","18","1","488","8","Wonderful","1.4921824624938511139","624.5769230769230944134","100"
"122116","18:15:24","12","12","incompatibletest","3","targetAright","27","23","1","567","2","bf23_nc.jpg","1.5024090096607867206","622.4444444444444570763","100"
"122116","18:15:24","12","12","incompatibletest","3","targetAright","28","23","1","458","5","bm23_nc.jpg","1.5044953407305052817","616.5714285714285551876","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeA","29","18","1","503","4","Love","1.510330798471006819","612.6551724137931387304","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeA","30","18","1","521","1","Joy","1.5172711734031134601","609.6000000000000227374","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeA","31","18","1","503","7","Peace","1.522917949873131338","606.1612903225806121554","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeB","32","23","1","610","2","Agony","1.5334620886837040388","606.28125","100"
"122116","18:15:24","12","12","incompatibletest","3","targetAright","33","23","1","445","2","bf23_nc.jpg","1.5346429951567199801","601.3939393939393767141","100"
"122116","18:15:24","12","12","incompatibletest","3","targetAright","34","23","1","549","6","bm56_nc.jpg","1.5423532613919326284","599.8529411764706082977","100"
"122116","18:15:24","12","12","incompatibletest","3","attributeA","35","18","1","524","2","Happy","1.5486338411687727845","597.6857142857143116998","100"
"122116","18:15:24","12","12","incompatibletest","3","targetAright","36","23","1","430","3","bf56_nc.jpg","1.5488274506254076091","593.0277777777778283053","100"
